Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4384249618808778,215,229.998,300,0.0133775,0.000122253,-0.00561665,0.000115601
4384253636811230,220,229.998,300,0.0134349,0.000126412,-0.00561205,0.000143024
4384257654808871,225,229.998,300,0.0135981,0.000135677,-0.00556978,0.000102346
4384261672809499,230,229.998,300,0.0136645,0.000144403,-0.00559754,0.00012885
4384265690808855,235,229.998,300,0.0136474,0.000152108,-0.00561758,0.000135226
4384269708810695,240,229.998,300,0.0136437,0.000147004,-0.00563839,0.000155455
4384273726810327,245,229.998,300,0.0136602,0.000128506,-0.00564739,0.000119588
4384277744810128,250,229.998,300,0.0136057,0.000122339,-0.00570806,0.000134491
4384281762811632,255,229.998,300,0.01358,0.00014731,-0.0056834,0.000130783
4384285780811192,260,229.998,300,0.0135859,0.000147536,-0.00568159,0.000158503
4384289798809696,265,229.998,300,0.0135073,0.000148082,-0.00567649,0.000130574
4384293818809273,270,229.998,300,0.0135063,0.000142078,-0.00562655,0.000127242
4384297836809241,275,229.998,300,0.0135041,0.000144836,-0.00560011,0.000113187
4384301854810506,280,229.998,300,0.0134091,0.000156857,-0.00559477,0.000125839
4384305872811422,285,229.998,300,0.0132974,0.000140358,-0.00559388,0.000130177
4384309890810922,290,229.998,300,0.0131675,0.000150204,-0.00558945,0.000121201
4384313908810374,295,229.998,300,0.0130774,0.000133134,-0.00554417,0.00012666
4384317926811146,300,229.998,300,0.0130511,0.000139388,-0.00552494,0.00010935
4384321944810730,305,229.998,300,0.0129439,0.000154912,-0.00552801,0.000116304
4384325962809391,310,229.998,300,0.0129391,0.000138271,-0.0055082,0.000110724
4384329980809143,315,229.998,300,0.0128818,0.000131428,-0.00553111,0.000115945
4384333998810959,320,229.998,300,0.0128381,0.000127043,-0.00554156,0.00011677
4384338016809955,325,229.998,300,0.01283,0.000150465,-0.0055364,0.000133631
4384342034808867,330,229.998,300,0.0128587,0.000127953,-0.0055329,0.000124557
4384346052810372,335,229.998,300,0.012928,0.000130599,-0.00549402,0.000121581
4384350070811228,340,229.998,300,0.0128205,0.000151852,-0.00551959,0.000130621
4384354088809096,345,229.998,300,0.0128027,0.000140064,-0.0055029,0.000121068
4384358106810156,350,229.998,300,0.0126942,0.000631666,-0.00548194,0.000378911
4384362124811696,355,229.998,300,0.0126541,0.000529299,-0.00546972,0.000243783
4384366142809288,360,229.998,300,0.0126233,0.000157784,-0.00542338,0.000122417
4384370160808285,365,229.998,300,0.01262,0.000141424,-0.00541004,0.000103102
4384374178808769,370,229.998,300,0.012582,0.000137523,-0.00538346,0.000129888
4384378196810957,375,229.998,300,0.0125489,0.000140742,-0.00536424,0.000117173
4384382214811249,380,229.998,300,0.0124665,0.000133835,-0.00537917,0.000110062
4384386232811397,385,229.998,300,0.0124064,0.000155721,-0.00538947,0.000132424
4384390250810226,390,229.998,300,0.0124017,0.000134907,-0.00536732,0.000108195
4384394268811346,395,229.998,300,0.0123324,0.000136276,-0.00536894,0.000117876
4384398286810186,400,229.998,300,0.0122262,0.000135007,-0.00539072,0.000119471
4384402304810658,405,229.998,300,0.0122566,0.000137809,-0.00540781,0.000122167
4384406322809210,410,229.998,300,0.0121831,0.000147289,-0.00541318,0.000120284
4384410340810511,415,229.998,300,0.0121818,0.000136365,-0.00538712,0.000125629
4384414358810791,420,229.998,300,0.0122127,0.000150366,-0.00539031,0.000114515
4384418376811371,425,229.998,300,0.012234,0.000124477,-0.00539965,0.000111988
4384422394808771,430,229.998,300,0.0122236,0.000138832,-0.00543219,0.000132241
4384426414809908,435,229.998,300,0.0122651,0.00012258,-0.0054253,0.000108804
4384430432811052,440,229.998,300,0.0124375,0.000131564,-0.00540905,0.00012207
4384434450809041,445,229.998,300,0.0125142,0.00013824,-0.0054343,0.000117669
4384438468810425,450,229.998,300,0.0125339,0.000144078,-0.00546321,0.000124155
4384442486809421,455,229.998,300,0.01254,0.0001339,-0.00546062,0.000127133
4384446504810325,460,229.998,300,0.0124908,0.000154355,-0.00548557,0.000126169
4384450522808733,465,229.998,300,0.0124184,0.000118591,-0.00551517,0.000113515
4384454540810213,470,229.998,300,0.0124751,0.000142284,-0.00554429,0.00012412
4384458558808610,475,229.998,300,0.012478,0.000134743,-0.00560129,0.000100914
4384462576811566,480,229.998,300,0.0125361,0.000130792,-0.00562041,0.000130878
4384466594810010,485,229.998,300,0.0125934,0.000145173,-0.00562606,0.00012358
4384470612811766,490,229.998,300,0.01261,0.000433757,-0.00560981,0.000313142
4384474630808470,495,229.998,300,0.0126655,0.000215387,-0.00561522,0.000278859
4384478648810827,500,229.998,300,0.0127339,0.000160534,-0.00562886,0.000116785
4384482666809763,505,229.998,300,0.0128246,0.00111024,-0.00561448,0.000407257
4384486684808867,510,229.998,300,0.0127742,0.000340643,-0.00565621,0.000157696
4384490702808871,515,229.998,300,0.0128269,0.000150457,-0.00565867,0.000114645
4384494720809619,520,229.998,300,0.0129168,0.000136224,-0.00563227,0.000116141
4384498738811375,525,229.998,300,0.0129539,0.000132565,-0.00558742,0.000116771
4384502756810768,530,229.998,300,0.0129804,0.00015002,-0.00561877,0.00011222
4384506774808252,535,229.998,300,0.0129655,0.000158738,-0.0055916,0.000128495
4384510792809348,540,229.998,300,0.0129231,0.00020828,-0.00559174,0.000119612
4384514810811656,545,229.998,300,0.0128629,0.000167124,-0.0055928,0.000114443
4384518828810640,550,229.998,300,0.0128983,0.000142685,-0.00556508,0.000109875
4384522846810261,555,229.998,300,0.0129123,0.000161538,-0.00552883,0.000121656
4384526864812041,560,229.998,300,0.0130301,0.000149032,-0.00551307,0.00012356
4384530882809345,565,229.998,300,0.013181,0.00015657,-0.0054621,0.000125171
4384534900811389,570,229.998,300,0.0133174,0.000143112,-0.00542876,0.000133142
4384538918809149,575,229.998,300,0.0134653,0.000137219,-0.00537974,0.000106006
4384542936811014,580,229.998,300,0.0136121,0.000191611,-0.00539512,0.00011357
4384546954811570,585,229.998,300,0.013676,0.000168479,-0.00532247,0.000115323
4384550972809294,590,229.998,300,0.0137846,0.000193093,-0.00529362,0.000120861
4384554990810234,595,229.998,300,0.0138109,0.000167969,-0.00524561,0.000128193
4384559008810322,600,229.998,300,0.0138571,0.000176731,-0.00518031,0.000124189
4384563026810746,605,229.998,300,0.0139246,0.000177644,-0.00514889,0.000126402
4384567044811219,610,229.998,300,0.0140157,0.000178738,-0.00510171,0.000116299
4384571062808619,615,229.998,300,0.0140571,0.000149413,-0.00504338,0.000116587
4384575080811527,620,229.998,300,0.0140727,0.000202557,-0.00497412,0.00011738
4384579098810547,625,229.998,300,0.0140151,0.00029345,-0.00497359,0.00013047
4384583116810095,630,229.998,300,0.0140149,0.000188199,-0.00493587,0.00012563
4384587136811376,635,229.998,300,0.0141352,0.0023314,-0.00481294,0.000647123
4384591154811333,640,229.998,300,0.0142788,0.00132535,-0.00473535,0.00046108
4384595172808493,645,229.998,300,0.0144355,0.000368694,-0.00467483,0.000158505
4384599190809469,650,229.998,300,0.0144869,0.000215763,-0.00466537,0.000158618
4384603208808837,655,229.998,300,0.0145398,0.000444954,-0.00463509,0.000179078
4384607226810545,660,229.998,300,0.0146111,0.000172317,-0.00464812,0.000112421
4384611244811402,665,229.998,300,0.0146639,0.000155676,-0.00461608,0.000119844
4384615262809378,670,229.998,300,0.014694,0.000166864,-0.00455353,0.000112427
4384619280808326,675,229.998,300,0.0145932,0.000139663,-0.00453959,0.000126631
4384623298809590,680,229.998,300,0.0144827,0.00015916,-0.00447831,0.000120352
4384627316809210,685,229.998,300,0.0144295,0.000151989,-0.0044343,0.000126372
4384631334808842,690,229.998,300,0.0144176,0.000156021,-0.00441415,0.000106273
4384635352810647,695,229.998,300,0.0144528,0.000148135,-0.0043781,0.000120936
4384639370809775,700,229.998,300,0.0145414,0.00014478,-0.00429874,0.000115382
4384643388809623,705,229.998,300,0.0145911,0.000175393,-0.00427179,0.000126439
4384647406808835,710,229.998,300,0.0147135,0.000160927,-0.00424358,0.000131581
4384651424809583,715,229.998,300,0.0147393,0.000166824,-0.00422219,0.000124552
4384655442810788,720,229.998,300,0.0147515,0.00108266,-0.00422926,0.000453941
4384659460809496,725,229.998,300,0.0148576,0.000914243,-0.00411781,0.000385997
4384663478810304,730,229.998,300,0.0150012,0.000398988,-0.00405171,0.000184011
4384667496808772,735,229.998,300,0.0150949,0.000751744,-0.00400202,0.000216364
4384671514811692,740,229.998,300,0.015266,0.000443562,-0.00397059,0.000214294
4384675532808913,745,229.998,300,0.0154736,0.000470229,-0.00390944,0.000206217
4384679550808533,750,229.998,300,0.0156604,0.000445979,-0.00386598,0.000175199
4384683568810049,755,229.998,300,0.0157398,0.000289575,-0.00384193,0.00015075
4384687586808709,760,229.998,300,0.0159873,0.000483241,-0.00379397,0.000165822
4384691606810422,765,229.998,300,0.0160346,0.000615855,-0.00374507,0.000315228
