Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4046498380038672,465,329.993,900,2558.85,1.39485,2497.67,0.772682
4046506298018904,465,339.995,900,2560.29,1.57838,2501.06,1.88552
4046514216026555,465,349.998,900,2561.45,1.03623,2503.72,1.01528
4046522134019063,465,360,900,2562.98,0.998005,2505.66,0.944872
4046562152028284,-15,0,150,2573.46,0.915654,2497.97,0.719774
4046570070018608,-15,9.99298,150,2573.97,1.49395,2498.56,1.31514
4046577988036328,-15,19.9953,150,2575.82,1.55231,2499.63,1.02653
4046585906016763,-15,29.9977,150,2577.77,1.41884,2500.41,0.789622
4046593824027643,-15,40,150,2580.54,1.36134,2501.1,0.831582
4046601742017799,-15,49.993,150,2582.9,1.98293,2501.19,1.00149
4046609660034390,-15,59.9953,150,2585.36,1.39574,2500.72,0.984714
4046617578016014,-15,69.9977,150,2587.76,1.56101,2499.79,1.09415
4046625496029281,-15,80,150,2589.75,1.43211,2498.55,1.02447
4046633414017757,-15,89.993,150,2591.63,1.2951,2496.77,0.933498
4046641332034949,-15,99.9953,150,2592.96,1.34699,2494.82,1.21085
4046649250015672,-15,109.998,150,2593.9,1.49711,2492.84,1.25447
4046657168028148,-15,120,150,2594.35,1.25558,2490.74,0.85637
4046665086017499,-15,129.993,150,2594.6,1.07211,2488.47,0.75916
4046673004038339,-15,139.995,150,2594.63,1.12413,2486.23,0.892445
4046680922016195,-15,149.998,150,2594.47,1.17379,2484.03,0.828968
4046688840026282,-15,160,150,2593.85,1.23841,2482.07,1.24855
4046696758019030,-15,169.993,150,2592.96,1.23927,2480.42,1.10879
4046704676038958,-15,179.995,150,2591.78,1.41414,2478.89,1.04606
4046712594015853,-15,189.998,150,2590.28,1.11974,2477.57,0.801585
4046720512035613,-15,200,150,2588.56,1.3932,2476.48,0.993224
4046728430017944,-15,209.993,150,2586.37,1.57736,2475.77,0.835499
4046736348037428,-15,219.995,150,2583.87,1.48097,2475.24,0.7813
4046744266016076,-15,229.998,150,2581.47,1.39565,2475.2,0.748144
4046752186017012,-15,240,150,2578.93,1.3639,2475.5,0.733018
4046760104027604,-15,249.993,150,2576.34,1.57196,2476.06,0.895197
4046768022017759,-15,259.995,150,2574.14,0.989409,2477.26,0.73046
4046775940027367,-15,269.998,150,2572.01,1.42156,2478.69,1.06361
4046783858016215,-15,280,150,2570.16,1.17736,2480.37,0.973794
4046791776036262,-15,289.993,150,2569.14,1.34008,2482.63,0.907268
4046799694017778,-15,299.995,150,2568.64,1.23082,2485.09,0.834134
4046807612034502,-15,309.998,150,2568.43,1.02418,2487.45,0.804682
4046815530017157,-15,320,150,2568.79,0.96272,2489.75,0.746667
4046823448028181,-15,329.993,150,2569.33,0.996159,2491.92,0.68626
4046831366018252,-15,339.995,150,2569.87,1.23047,2493.91,0.832529
4046839284028556,-15,349.998,150,2571.33,1.30671,2495.48,1.04669
4046847202016540,-15,360,150,2572.4,1.49759,2497.06,1.16666
4046878384029675,65,0,150,2567.18,2.95869,2499.03,2.1456
4046886302016807,65,9.99298,150,2567.8,3.63725,2498.57,2.75429
4046894220028874,65,19.9953,150,2569.91,4.27558,2499.89,2.99541
4046902138016690,65,29.9977,150,2571.97,4.40597,2500.68,3.10332
4046910056031122,65,40,150,2574.2,5.92972,2501.08,4.23727
4046917974016177,65,49.993,150,2576.62,6.39546,2501.07,4.49862
4046925892027093,65,59.9953,150,2578.72,6.81891,2500.48,4.83185
4046933810017932,65,69.9977,150,2580.78,7.63977,2499.27,5.51306
4046941728028524,65,80,150,2583.41,7.49094,2498.48,5.39981
4046949646016100,65,89.993,150,2585.36,7.73328,2497.01,5.54072
4046957564037947,65,99.9953,150,2587.59,7.48328,2495.7,5.33294
4046965482017855,65,109.998,150,2587.63,8.6019,2493.21,6.2363
4046973400028651,65,120,150,2587.82,7.36965,2490.85,5.26752
4046981318018842,65,129.993,150,2588.18,6.83343,2488.5,4.85257
4046989236026662,65,139.995,150,2589.32,7.52948,2486.94,5.39857
4046997154018209,65,149.998,150,2587.88,6.2331,2484.07,4.59062
4047005072038137,65,160,150,2587.73,6.16409,2482.4,4.56425
4047012990017973,65,169.993,150,2586.77,6.52682,2480.68,4.76869
4047020908027376,65,179.995,150,2585.38,6.66572,2479.02,4.80293
4047028826018636,65,189.998,150,2583.83,3.9552,2477.73,2.89392
4047036744028159,65,200,150,2582,4.60723,2476.68,3.34584
4047044662019035,65,209.993,150,2579.64,3.15432,2475.84,2.21404
4047052580034679,65,219.995,150,2577.23,3.40682,2475.34,2.36829
4047060498016686,65,229.998,150,2574.82,3.36573,2475.29,2.32118
4047068416040022,65,240,150,2572.29,2.48993,2475.56,1.73254
4047076334017530,65,249.993,150,2569.8,2.42177,2476.21,1.71089
4047084252030497,65,259.995,150,2567.47,1.70271,2477.3,1.24319
4047092170017329,65,269.998,150,2565.52,1.54524,2478.81,1.23893
4047100088037244,65,280,150,2563.79,1.6929,2480.52,1.33829
4047108006017260,65,289.993,150,2562.58,1.53688,2482.61,1.13708
4047115924027492,65,299.995,150,2562.16,1.3493,2485.07,0.960671
4047123842015883,65,309.998,150,2561.96,1.32487,2487.34,1.009
4047131760038355,65,320,150,2562.28,1.53498,2489.65,1.1171
4047139678019139,65,329.993,150,2562.56,1.47009,2491.78,1.0609
4047147596039186,65,339.995,150,2563.42,1.46087,2493.72,1.01008
4047155514017606,65,349.998,150,2564.45,1.53451,2495.44,1.1193
4047163432027705,65,360,150,2565.98,1.61536,2497.12,1.21676
4047194612027576,145,0,150,2563.3,2.40832,2501.52,2.22811
4047202530016592,145,9.99298,150,2564.56,1.56561,2502.97,1.1996
4047210448035271,145,19.9953,150,2566.46,1.14795,2504.12,0.793446
4047218366018395,145,29.9977,150,2568.4,1.11012,2504.88,0.803221
4047226284034830,145,40,150,2570.75,1.05166,2505.35,0.771601
4047234202017354,145,49.993,150,2573.17,1.56791,2505.35,1.05548
4047242120027250,145,59.9953,150,2575.52,1.16911,2504.95,0.807269
4047250038016457,145,69.9977,150,2578.11,1.28556,2504.08,0.90394
4047257956027721,145,80,150,2580,1.24816,2502.68,0.888995
4047265874016689,145,89.993,150,2581.75,1.02855,2501.12,0.790936
4047273792027820,145,99.9953,150,2583.01,0.933538,2499.24,0.745572
4047281710017448,145,109.998,150,2583.94,1.41023,2497.37,1.07247
4047289628027067,145,120,150,2584.47,1.13157,2495.29,0.897175
4047297546017847,145,129.993,150,2584.93,1.03755,2492.99,0.844385
4047305464035219,145,139.995,150,2585.05,1.18516,2490.61,1.08207
4047313382017358,145,149.998,150,2584.76,1.12855,2488.55,1.65077
4047321300027578,145,160,150,2584.29,1.2894,2486.76,1.25647
4047329218018165,145,169.993,150,2583.42,1.39369,2485.03,1.4707
4047337136029129,145,179.995,150,2582.06,1.52122,2483.44,1.20681
4047345054016105,145,189.998,150,2580.63,1.14369,2482.06,0.827986
4047352972034340,145,200,150,2578.6,1.14241,2481.06,0.829605
4047360890016948,145,209.993,150,2576.39,1.13253,2480.3,0.799875
4047368808028812,145,219.995,150,2573.93,1.4626,2479.73,0.947372
4047376726019015,145,229.998,150,2571.46,1.25105,2479.62,0.840977
4047384644026667,145,240,150,2568.97,1.27545,2479.92,0.866856
4047392562017482,145,249.993,150,2566.54,1.40341,2480.57,0.956972
4047400480027534,145,259.995,150,2564.35,1.14747,2481.72,0.884306
4047408398018806,145,269.998,150,2562.3,1.1436,2483.12,0.948056
4047416316035061,145,280,150,2560.52,1.29537,2484.82,1.08757
4047424234018149,145,289.993,150,2559.4,1.1293,2486.98,0.894006
4047432152027841,145,299.995,150,2559.11,1.03366,2489.51,0.783738
4047440070019340,145,309.998,150,2558.61,1.21301,2491.62,0.862108
4047447988028984,145,320,150,2558.7,0.986715,2493.83,0.667263
4047455906016619,145,329.993,150,2559.1,0.786269,2496.04,0.645422
4047463824035083,145,339.995,150,2560.12,0.779685,2498.01,0.62148
4047471742017955,145,349.998,150,2561.18,0.742551,2499.76,0.608671
4047479660042070,145,360,150,2562.39,0.577006,2501.47,0.52555
4047510842016866,225,0,150,2561.53,1.37517,2504.77,1.27781
4047518760032869,225,9.99298,150,2562.62,1.44947,2505.77,1.08185
4047526678017913,225,19.9953,150,2564.61,0.967836,2506.99,0.707477
4047534596043745,225,29.9977,150,2566.67,0.710151,2507.82,0.491471
4047542514015816,225,40,150,2568.96,0.766232,2508.22,0.552231
4047550432035672,225,49.993,150,2571.44,1.03335,2508.23,0.729274
4047558350016623,225,59.9953,150,2573.68,0.738058,2507.79,0.531985
4047566268035915,225,69.9977,150,2576.28,1.06063,2506.87,0.621899
4047574186018199,225,80,150,2578.3,0.814243,2505.58,0.661607
4047582104045194,225,89.993,150,2579.99,0.682008,2504.03,0.571153
4047590022016174,225,99.9953,150,2581.29,0.697401,2502.22,0.628966
4047597940027198,225,109.998,150,2582.37,1.03591,2500.5,0.891281
4047605858015757,225,120,150,2582.62,0.907302,2498.14,0.759543
4047613776035325,225,129.993,150,2583.19,0.921029,2495.86,0.703283
4047621694017488,225,139.995,150,2583.52,1.14024,2493.79,1.53212
4047629612027948,225,149.998,150,2583.07,1.36449,2491.67,1.6417
4047637530016844,225,160,150,2582.72,1.20823,2489.87,1.13942
4047645448036567,225,169.993,150,2581.7,1.67911,2488.09,1.45439
4047653366015971,225,179.995,150,2580.5,1.79117,2486.6,1.38465
4047661284036114,225,189.998,150,2579.06,1.18509,2485.14,0.917547
4047669202016706,225,200,150,2576.99,1.20732,2484.03,0.884438
4047677120026782,225,209.993,150,2574.61,1.39234,2483.1,1.04276
4047685038017633,225,219.995,150,2572.3,1.23888,2482.64,0.912527
4047692956038281,225,229.998,150,2569.81,1.21601,2482.47,0.889814
4047700874016989,225,240,150,2567.2,1.18255,2482.69,0.888587
4047708792035536,225,249.993,150,2564.86,1.28311,2483.43,0.942449
4047716710017736,225,259.995,150,2562.41,0.97385,2484.38,0.703742
