Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
611781391566074,461.993,240,250,34.6094,5.89226,-34.5646,4.90838
611784411568880,461.993,259.995,250,32.3276,5.12696,-32.1129,2.25709
611787431569118,461.993,280,250,28.4037,10.4778,-29.0475,3.06679
611790451566920,461.993,299.995,250,25.9788,6.46249,-25.8456,3.18372
611793471567002,461.993,320,250,24.1409,4.65508,-24.0021,2.97126
611796491568548,461.993,339.995,250,23.9524,2.75836,-23.7335,2.62331
611799511569350,461.993,360,250,25.299,3.39451,-25.0547,2.37691
611825189567289,442.998,0,250,25.1947,1.68236,-26.7567,1.48538
611828209569399,442.998,19.9953,250,27.0569,7.27054,-27.4016,2.43641
611831229566253,442.998,40,250,29.3996,4.88047,-29.3553,3.24369
611834249566335,442.998,59.9953,250,32.6402,3.05345,-32.052,2.89547
611837269567605,442.998,80,250,34.2833,16.7669,-34.5179,4.60767
611840289567111,442.998,99.9953,250,37.1448,10.2624,-36.8805,6.69306
611843309568285,442.998,120,250,39.4163,5.4442,-38.8754,3.6148
611846329567947,442.998,139.995,250,40.785,4.92575,-40.4879,4.26018
611849349567993,442.998,160,250,40.1165,15.0779,-41.1832,10.5581
611852369566959,442.998,179.995,250,40.7184,4.67001,-40.5088,4.02949
611855389568337,442.998,200,250,39.6131,3.39827,-39.2667,2.55696
611858409568059,442.998,219.995,250,37.8723,2.67438,-37.4899,2.69294
611861429569041,442.998,240,250,35.6868,4.8163,-35.1506,4.01523
611864449567371,442.998,259.995,250,32.4567,11.7303,-32.7166,2.34934
611867469566781,442.998,280,250,29.2696,13.5408,-29.9958,3.00933
611870489566167,442.998,299.995,250,27.1095,8.98594,-27.355,3.56658
611873509567414,442.998,320,250,25.5655,5.43953,-25.677,3.50772
611876529566896,442.998,339.995,250,25.5598,5.68633,-25.7073,3.01615
611879549569102,442.998,360,250,26.4445,11.8075,-26.3935,4.57411
611905227568253,423.995,0,250,26.3897,1.90004,-27.7438,1.18646
611908247567495,423.995,19.9953,250,28.6519,3.28911,-28.4231,1.60424
611911267569113,423.995,40,250,30.6951,3.35406,-30.4773,2.75
611914287569279,423.995,59.9953,250,33.5236,3.25588,-32.8234,3.16635
611917307567249,423.995,80,250,36.0655,17.9751,-35.4068,4.80366
611920327568231,423.995,99.9953,250,38.5878,10.2942,-37.6037,6.33375
611923347566393,423.995,120,250,40.3211,4.76827,-39.7999,2.76562
611926367569019,423.995,139.995,250,41.8277,4.49441,-41.3375,4.36781
611929387568213,423.995,160,250,40.981,14.6735,-42.0206,8.52807
611932407567143,423.995,179.995,250,40.5915,16.4563,-41.57,4.89986
611935427567093,423.995,200,250,39.2471,17.6795,-40.0587,3.64352
611938447568027,423.995,219.995,250,38.9751,2.20387,-38.4573,2.42346
611941467566813,423.995,240,250,36.7234,3.6403,-36.0194,3.30196
611944487567207,423.995,259.995,250,33.7623,7.05434,-33.5797,2.34489
611947507568357,423.995,280,250,30.3323,14.025,-30.9873,2.62954
611950527567551,423.995,299.995,250,28.0485,7.61268,-28.2471,3.50906
611953547567237,423.995,320,250,26.6693,4.8446,-26.4877,3.29538
611956567568207,423.995,339.995,250,28.0254,3.85371,-25.2737,3.57428
611959587568949,423.995,360,250,27.9909,9.39433,-27.3999,3.52101
611985263568743,405,0,250,26.078,1.71887,-27.2568,1.37411
611988283566797,405,19.9953,250,28.1973,7.58378,-27.9954,2.41024
611991303568848,405,40,250,30.437,2.25513,-29.997,2.04581
611994323568930,405,59.9953,250,32.9562,2.65545,-32.403,2.69995
611997343566048,405,80,250,35.6129,4.1242,-34.6392,2.65033
612000363569250,405,99.9953,250,37.8722,5.94814,-37.1779,2.67321
612003383567088,405,120,250,40.0175,4.67373,-39.2946,2.13236
612006403568874,405,139.995,250,41.3758,4.5741,-40.9509,4.13521
612009423566508,405,160,250,40.7817,13.7454,-41.5946,8.23791
612012443566458,405,179.995,250,39.9217,12.2484,-40.8134,3.65617
612015463566732,405,200,250,38.485,17.6723,-39.5396,4.78713
612018483568854,405,219.995,250,38.4369,2.63691,-37.9726,2.88247
612021503567424,405,240,250,36.2365,3.55159,-35.459,3.63093
612024523566702,405,259.995,250,33.3859,8.8784,-33.2278,4.72251
612027543567264,405,280,250,30.6063,13.1441,-30.4637,2.83793
612030563567646,405,299.995,250,28.3726,7.0811,-28.2472,3.3047
612033583567884,405,320,250,26.7763,4.51328,-26.5727,3.41216
612036603567402,405,339.995,250,26.9007,8.29239,-26.425,3.16189
612039623566260,405,360,250,27.6315,9.12098,-26.9889,3.67311
612065299566042,385.996,0,250,24.3835,1.66649,-25.45,1.23313
612068319566340,385.996,19.9953,250,27.0948,9.34315,-26.676,2.969
612071339566458,385.996,40,250,29.0207,2.8424,-28.6683,2.17919
612074359567320,385.996,59.9953,250,31.526,2.51196,-31.0492,2.41132
612077379569310,385.996,80,250,34.1891,4.09955,-33.4035,3.71638
612080399567449,385.996,99.9953,250,36.8792,7.62375,-35.9513,5.22127
612083419567003,385.996,120,250,38.5208,4.84784,-37.808,4.27108
612086439568285,385.996,139.995,250,39.6438,5.27065,-39.4961,4.63026
612089459566723,385.996,160,250,40.1104,9.13113,-40.2212,8.33276
612092479566325,385.996,179.995,250,38.4588,11.1377,-39.4447,4.29757
612095499567847,385.996,200,250,37.9818,13.4827,-38.0051,4.49026
612098519565901,385.996,219.995,250,37.009,4.01025,-36.566,3.16491
612101539569415,385.996,240,250,34.692,3.10519,-34.045,2.81825
612104559568993,385.996,259.995,250,31.9504,8.86907,-31.7108,6.81746
612107579568343,385.996,280,250,29.306,16.7233,-28.9592,3.39583
612110599566877,385.996,299.995,250,27.2986,6.19108,-26.7846,3.48103
612113619568111,385.996,320,250,25.4529,4.23784,-25.1073,3.04929
612116639567005,385.996,339.995,250,25.3243,4.21411,-24.9785,3.18841
612119659568623,385.996,360,250,26.1129,6.14929,-25.5986,2.40668
612145337568878,366.993,0,250,22.989,1.56279,-23.9685,1.22233
612148357567724,366.993,19.9953,250,25.8955,7.46213,-25.3505,3.17482
612151377568262,366.993,40,250,27.2734,3.65537,-27.0847,2.26373
612154397567948,366.993,59.9953,250,29.9371,2.38189,-29.4206,2.09467
612157417567082,366.993,80,250,32.6434,3.74697,-31.8268,2.55053
612160437566900,366.993,99.9953,250,34.9681,6.74137,-34.3959,5.13549
612163457566430,366.993,120,250,37.2766,6.83549,-36.0198,4.38852
612166477568804,366.993,139.995,250,38.1709,4.85093,-37.7506,6.0025
612169497566714,366.993,160,250,38.9187,8.3518,-38.6551,7.13093
612172517566628,366.993,179.995,250,37.6192,9.30258,-38.2463,3.40864
612175537566075,366.993,200,250,37.3673,11.9838,-36.3233,4.60269
612178557567729,366.993,219.995,250,35.8912,7.01577,-35.224,3.29159
612181577569335,366.993,240,250,33.1703,2.9028,-32.8029,2.47243
612184597568277,366.993,259.995,250,30.4757,9.8583,-29.6959,6.78945
612187617568911,366.993,280,250,28.1172,11.9799,-27.397,3.10937
612190637568393,366.993,299.995,250,25.8447,5.99058,-25.3059,3.13473
612193657566531,366.993,320,250,23.6144,3.71288,-23.4377,2.88205
612196677569325,366.993,339.995,250,23.2504,3.47039,-23.0936,2.85787
612199697566335,366.993,360,250,24.4867,5.15946,-24.0439,1.86779
612225373566741,347.998,0,250,22.9715,1.15742,-23.8066,0.955271
612228393569235,347.998,19.9953,250,26.1928,8.26108,-25.715,4.03951
612231413566881,347.998,40,250,27.6918,2.70006,-27.5455,1.9904
612234433567671,347.998,59.9953,250,30.319,2.37773,-29.7784,2.13563
612237453566601,347.998,80,250,32.7518,3.61114,-32.346,3.27851
612240473568111,347.998,99.9953,250,35.4771,8.77962,-34.552,4.21173
612243493565997,347.998,120,250,37.629,11.1526,-36.5627,5.91954
612246513567759,347.998,139.995,250,38.8706,5.37198,-38.1275,7.98163
612249533568357,347.998,160,250,38.9834,8.02643,-39.0012,4.41263
612252553567071,347.998,179.995,250,38.9191,3.95872,-38.5738,2.33002
612255573566001,347.998,200,250,38.0166,10.271,-37.1715,3.57049
612258593567151,347.998,219.995,250,36.3309,8.19783,-35.3554,3.35818
612261613568445,347.998,240,250,33.4675,2.48591,-33.1189,2.16113
612264633566811,347.998,259.995,250,31.0297,10.5431,-29.913,7.49598
612267653566282,347.998,280,250,28.6089,12.9712,-27.7007,4.45443
612270673568344,347.998,299.995,250,26.0267,5.49851,-25.64,3.14802
612273693568738,347.998,320,250,23.7201,3.6906,-23.601,2.59148
612276713566444,347.998,339.995,250,23.1369,2.44268,-23.1317,2.73751
612279733569334,347.998,360,250,24.6079,5.30107,-24.259,2.01998
612305409566308,328.995,0,250,22.9944,1.80747,-23.8316,1.17226
612308429567698,328.995,19.9953,250,25.6719,10.5566,-25.1752,5.25719
612311449569388,328.995,40,250,26.8739,1.3175,-26.791,1.27414
612314469567814,328.995,59.9953,250,29.6517,2.22209,-29.1687,1.64821
612317489568064,328.995,80,250,32.0991,4.57009,-31.5587,3.24996
612320509567282,328.995,99.9953,250,34.6239,6.7961,-33.7488,4.88906
612323529566884,328.995,120,250,37.1924,12.2172,-35.6951,5.87467
612326549566774,328.995,139.995,250,38.2778,7.92118,-37.3121,5.39466
612329569566304,328.995,160,250,38.1162,8.15244,-38.1234,3.68407
612332589567586,328.995,179.995,250,37.938,1.76695,-37.8436,2.33804
612335609566516,328.995,200,250,37.7399,8.00172,-36.5292,3.64265
612338629568158,328.995,219.995,250,35.0253,3.11936,-34.7358,2.55417
612341649566032,328.995,240,250,32.7275,2.21313,-32.478,2.03668
612344669633782,328.995,259.995,250,30.4497,10.8613,-29.2064,7.05734
612347689567732,328.995,280,250,27.6775,4.28544,-27.082,2.1462
612350709568462,328.995,299.995,250,25.0598,4.30109,-24.7929,2.7813
612353729566300,328.995,320,250,22.9509,2.70698,-22.9124,2.10437
612356749569191,328.995,339.995,250,22.5115,2.47444,-22.5268,2.35184
612359769566381,328.995,360,250,23.9534,4.09068,-23.5668,1.81128
612385445567183,310,0,250,24.833,2.15161,-25.5692,1.24959
612388465566161,310,19.9953,250,27.2574,10.1123,-26.7771,5.00109
612391485569003,310,40,250,28.5837,1.35965,-28.5585,1.08353
612394505566385,310,59.9953,250,31.3807,2.09357,-30.8913,1.54611
612397525568531,310,80,250,33.5991,3.43303,-33.5497,2.41407
612400545569081,310,99.9953,250,36.1794,6.54256,-35.5654,5.72512
612403565566595,310,120,250,38.6967,10.6928,-37.1777,8.30033
612406585568537,310,139.995,250,39.9574,7.66482,-38.8029,5.4638
612409605567899,310,160,250,40.1584,9.26437,-39.6893,3.64859
612412625567405,310,179.995,250,39.721,2.52498,-39.5726,2.51787
612415645568687,310,200,250,39.4829,8.87207,-38.2585,3.6971
612418665566897,310,219.995,250,36.6502,3.39359,-36.5367,2.29506
612421685568875,310,240,250,34.443,1.88515,-34.2287,1.67868
612424705567397,310,259.995,250,32.2516,8.85351,-30.8763,6.46925
612427725567287,310,280,250,29.4025,4.48536,-29.0331,2.38593
612430745569325,310,299.995,250,27.0276,4.25242,-26.6075,2.67769
612433765568939,310,320,250,25.0224,2.57094,-24.7951,2.16005
612436785567197,310,339.995,250,24.5449,2.2762,-24.6237,2.11254
612439805567423,310,360,250,25.8246,4.25152,-25.6083,1.88017
612465483566154,290.996,0,250,26.1639,1.5967,-26.7931,0.915989
612468503569356,290.996,19.9953,250,28.321,6.89339,-28.1002,3.3908
612471523568502,290.996,40,250,29.9111,1.61967,-29.9193,0.952394
612474543566173,290.996,59.9953,250,32.6839,1.81651,-32.3139,1.37449
612477563568091,290.996,80,250,35.1572,2.24475,-35.0993,1.89075
612480583565893,290.996,99.9953,250,37.8651,5.04771,-37.0919,5.36925
612483603568507,290.996,120,250,39.9461,9.95269,-38.9406,10.2415
612486623567557,290.996,139.995,250,40.9863,7.13176,-40.5016,5.33059
612489643567075,290.996,160,250,41.9089,7.41086,-40.9326,4.36003
612492663568261,290.996,179.995,250,41.0556,1.91255,-41.0003,1.64628
612495683566735,290.996,200,250,40.7489,7.85766,-39.6933,3.64305
612498703567813,290.996,219.995,250,38.4594,6.60958,-38.0044,2.84015
612501723568135,290.996,240,250,35.8083,1.43408,-35.6495,1.22135
612504743567653,290.996,259.995,250,33.6163,7.54916,-32.3514,6.38346
612507763567411,290.996,280,250,30.8554,5.54395,-30.2649,3.35819
612510783566089,290.996,299.995,250,28.2665,3.33064,-28.1178,2.25452
612513803568079,290.996,320,250,26.4893,2.13482,-26.465,1.71641
612516823567693,290.996,339.995,250,25.9849,2.19159,-26.0998,1.93781
612519843567175,290.996,360,250,27.1469,3.0592,-26.884,1.8626
612545521568006,271.993,0,250,28.6437,1.3447,-29.2123,1.12775
612548541566180,271.993,19.9953,250,31.1756,8.98759,-30.9205,4.9618
612551561567162,271.993,40,250,32.6341,1.27867,-32.6688,1.03926
612554581567736,271.993,59.9953,250,35.3134,1.701,-35.044,1.30121
612557601568874,271.993,80,250,37.7939,2.28159,-37.6991,2.38618
612560621568572,271.993,99.9953,250,40.4987,3.69352,-39.9753,4.44859
612563641566194,271.993,120,250,42.5568,7.01744,-41.5251,10.0844
612566661569048,271.993,139.995,250,43.8925,5.58522,-42.9025,4.66371
612569681568855,271.993,160,250,44.5889,6.12681,-43.574,4.02523
612572701567317,271.993,179.995,250,43.6565,1.83916,-43.697,1.41456
612575721567099,271.993,200,250,43.1732,6.93877,-42.421,3.28641
612578741565897,271.993,219.995,250,40.9496,5.26839,-40.6615,2.28774
612581761566303,271.993,240,250,38.3722,1.91203,-38.2683,1.93249
612584781568653,271.993,259.995,250,35.9334,4.12952,-35.3196,4.64072
612587801569119,271.993,280,250,33.3977,3.91912,-32.8444,3.57177
612590821566129,271.993,299.995,250,30.7179,3.10841,-30.5457,2.73951
612593841568059,271.993,320,250,28.4753,1.99139,-28.4922,1.78328
612596861566977,271.993,339.995,250,27.6693,2.07393,-27.9583,1.60996
612599881568271,271.993,360,250,28.7895,2.04223,-28.6503,1.61693
612625559568706,252.998,0,250,29.8289,1.61342,-30.408,1.26306
612628579566232,252.998,19.9953,250,33.5841,6.36463,-30.7832,3.22412
612631599567658,252.998,40,250,34.2795,1.61171,-33.5397,1.44138
612634619566840,252.998,59.9953,250,36.7734,1.47885,-36.2147,1.15068
612637639567174,252.998,80,250,39.0991,1.83077,-38.86,1.67701
612640659567616,252.998,99.9953,250,41.701,3.02498,-41.2351,4.85309
612643679567494,252.998,120,250,43.6035,4.59283,-42.863,9.55463
612646699566412,252.998,139.995,250,45.0556,4.06606,-44.1583,5.2254
612649719566098,252.998,160,250,45.48,5.13801,-45.0648,4.17487
612652739568736,252.998,179.995,250,45.0653,2.30355,-44.8396,1.27956
612655759567774,252.998,200,250,44.6359,7.93805,-43.6393,3.38238
612658779567292,252.998,219.995,250,42.2087,4.46721,-41.9427,1.94173
612661799568406,252.998,240,250,39.765,2.52579,-39.5545,2.14251
612664819567457,252.998,259.995,250,37.2173,3.54106,-36.7464,4.65427
612667839568295,252.998,280,250,34.3727,2.807,-34.4795,3.02907
612670859569169,252.998,299.995,250,32.2364,2.00617,-31.7478,1.62597
612673879567487,252.998,320,250,29.8532,1.47655,-30.0164,1.22567
612676899568277,252.998,339.995,250,29.3019,2.25326,-29.2136,2.10998
612679919566787,252.998,360,250,30.2623,2.12869,-30.1057,1.6224
612705595568789,233.995,0,250,32.6306,0.924468,-33.0105,0.816215
612708615566891,233.995,19.9953,250,34.9105,5.93871,-34.747,2.32073
612711635567045,233.995,40,250,36.6724,1.27747,-36.7771,0.821431
612714655567799,233.995,59.9953,250,39.3031,1.078,-39.2166,1.0396
612717675566081,233.995,80,250,41.83,1.82675,-41.8717,1.94187
612720695567147,233.995,99.9953,250,44.3907,2.90286,-44.2625,5.41422
612723715566101,233.995,120,250,46.1741,2.62262,-45.8525,10.588
612726735566807,233.995,139.995,250,47.6772,3.02013,-47.0265,5.40281
612729755566325,233.995,160,250,48.3199,3.42688,-47.9561,3.34623
612732775568099,233.995,179.995,250,47.8341,2.44306,-47.7432,1.45077
612735795568421,233.995,200,250,47.2946,7.58272,-46.5742,3.5042
612738815566259,233.995,219.995,250,44.8533,4.53388,-44.8352,1.76536
612741835569257,233.995,240,250,42.4462,1.88756,-42.4521,1.79848
612744855566171,233.995,259.995,250,39.9532,3.47008,-39.6844,4.84166
612747875567033,233.995,280,250,37.278,2.05071,-37.1701,3.29373
612750895567955,233.995,299.995,250,34.6924,1.74723,-34.7799,1.39661
612753915567474,233.995,320,250,32.5053,1.0203,-32.6389,0.907307
612756935566608,233.995,339.995,250,31.7006,1.53425,-31.9193,1.08723
612759955568850,233.995,360,250,32.8139,1.93445,-32.9481,1.21484
612785631567144,215,0,250,32.3927,1.28673,-32.7437,0.823764
612788651566302,215,19.9953,250,34.8703,8.15243,-34.7494,4.23134
612791671568676,215,40,250,36.494,1.57758,-36.6245,0.935288
612794691568218,215,59.9953,250,38.9579,1.67176,-39.0213,1.06446
612797711567460,215,80,250,41.4298,1.89736,-41.5916,2.40715
612800731567098,215,99.9953,250,43.8341,2.61573,-43.8405,4.94073
612803751566820,215,120,250,45.6661,2.57057,-45.6327,11.3675
612806771566494,215,139.995,250,47.2928,1.82445,-46.9851,5.3716
612809791567044,215,160,250,47.8497,3.43324,-47.6658,4.03984
612812811569190,215,179.995,250,47.458,2.88172,-47.4093,2.06687
612815831567472,215,200,250,46.8591,6.68455,-46.3036,3.28391
612818851568430,215,219.995,250,44.4822,2.98671,-44.587,1.66362
612821871568644,215,240,250,42.1088,1.24122,-42.2337,0.909304
612824891566806,215,259.995,250,39.3863,3.15807,-39.2445,6.24102
612827911568460,215,280,250,36.7786,1.60102,-36.988,1.79438
612830931568746,215,299.995,250,34.2066,1.07992,-34.4085,0.941392
612833951569152,215,320,250,32.0592,0.900325,-32.2447,0.849415
612836971566630,215,339.995,250,31.4192,1.32861,-31.6555,1.12396
612839991567840,215,360,250,32.5511,1.81165,-32.7509,1.09039
612865667565967,195.996,0,250,29.3818,1.26528,-29.6907,0.637339
612868687568521,195.996,19.9953,250,31.9904,5.86453,-32.093,3.68001
612871707566191,195.996,40,250,33.7202,0.934187,-34.0088,0.906773
612874727567617,195.996,59.9953,250,36.2069,1.5904,-36.4179,0.995481
612877747567843,195.996,80,250,38.6734,2.02737,-38.9445,2.9497
612880767568405,195.996,99.9953,250,41.0121,3.18314,-41.2184,5.66084
612883787567539,195.996,120,250,42.8343,4.38436,-42.956,11.9457
612886807566637,195.996,139.995,250,44.4626,1.77508,-44.3988,4.58064
612889827568291,195.996,160,250,45.09,2.8504,-44.9837,4.64533
612892847567569,195.996,179.995,250,44.7724,2.02659,-44.8737,2.07149
612895867566655,195.996,200,250,44.1307,6.69092,-43.7129,3.00117
612898887568513,195.996,219.995,250,41.7417,4.30615,-42.0465,1.63562
612901907567035,195.996,240,250,39.429,1.16436,-39.6984,0.725909
612904927567597,195.996,259.995,250,36.8342,2.46886,-36.7641,4.9305
612907947567139,195.996,280,250,33.9075,1.4123,-34.1678,2.6398
612910967566969,195.996,299.995,250,30.8807,0.929108,-31.1496,0.795005
612913987566391,195.996,320,250,28.6489,0.800369,-28.9748,0.774702
612917007568321,195.996,339.995,250,27.9567,1.22057,-28.3005,1.25064
612920027567011,195.996,360,250,29.104,0.900292,-29.3982,0.862364
612945703567525,176.993,0,250,25.0309,0.995398,-25.2479,0.609585
612948723568075,176.993,19.9953,250,27.6042,5.92784,-27.778,4.07236
612951743569153,176.993,40,250,29.4355,1.87933,-29.8376,1.48569
612954763567172,176.993,59.9953,250,31.8605,1.86292,-32.2863,1.20827
612957783568322,176.993,80,250,34.4878,1.83915,-34.9275,2.01984
612960803567036,176.993,99.9953,250,36.9899,3.20322,-37.3322,5.1816
612963823567274,176.993,120,250,38.6546,6.06966,-38.9952,11.225
612966843566612,176.993,139.995,250,40.3046,1.8596,-40.4992,4.17972
612969863568746,176.993,160,250,40.8103,2.11423,-40.9438,4.46761
612972883567904,176.993,179.995,250,40.5507,1.79504,-40.7817,1.611
612975903567890,176.993,200,250,39.8325,5.96144,-39.5736,2.82078
612978923566124,176.993,219.995,250,37.4765,3.69054,-37.9077,1.39652
612981943567958,176.993,240,250,35.2145,1.8957,-35.5521,1.8306
612984963567464,176.993,259.995,250,32.4512,1.48681,-32.7663,2.59172
612987983567930,176.993,280,250,29.7595,1.76357,-30.0754,3.1957
612991003568684,176.993,299.995,250,26.8796,1.66598,-27.2783,1.20418
612994023566114,176.993,320,250,24.6522,1.21432,-25.0576,1.07343
612997043567300,176.993,339.995,250,23.8431,1.32324,-24.2377,1.30008
613000063567034,176.993,360,250,24.8376,1.00309,-25.2357,0.920242
613025739569132,157.998,0,250,26.5382,0.884658,-26.7267,0.623218
613028759567786,157.998,19.9953,250,29.104,3.41583,-29.3426,2.11417
613031779568588,157.998,40,250,31.009,1.84037,-31.5192,1.27105
613034799568154,157.998,59.9953,250,33.3279,1.94181,-34.0624,1.17666
613037819567408,157.998,80,250,36.0102,2.26227,-36.5022,2.03853
613040839568486,157.998,99.9953,250,38.4273,4.62914,-38.966,6.80732
613043859566409,157.998,120,250,40.2281,7.34917,-40.7234,10.9177
613046879566095,157.998,139.995,250,41.7859,3.27584,-42.0897,4.97174
613049899566873,157.998,160,250,42.3888,2.66551,-42.6774,4.24699
613052919565911,157.998,179.995,250,42.081,1.78629,-42.3634,1.64045
613055939566545,157.998,200,250,41.0881,4.78364,-41.2948,3.2341
613058959568019,157.998,219.995,250,39.0828,2.86113,-39.5265,1.83712
613061979566625,157.998,240,250,36.5691,1.60129,-37.2905,1.51032
613064999567283,157.998,259.995,250,34.0101,1.56203,-34.5476,1.11956
613068019569129,157.998,280,250,31.2878,2.06335,-31.9406,3.04607
613071039567939,157.998,299.995,250,29.1608,2.5427,-29.0062,2.02961
613074059569089,157.998,320,250,26.5881,1.6881,-27.0257,1.36056
613077079567659,157.998,339.995,250,25.7224,1.5671,-26.1861,1.51377
613080099566721,157.998,360,250,26.6714,1.29993,-27.0744,1.17609
613105775566971,138.995,0,250,26.5042,1.16861,-26.6541,0.636604
613108795567413,138.995,19.9953,250,28.6799,3.14519,-29.1212,2.55897
613111815567399,138.995,40,250,30.7722,2.00348,-31.3379,1.27549
613114835567889,138.995,59.9953,250,33.3044,2.40663,-33.7945,1.62705
613117855567599,138.995,80,250,35.84,2.09646,-36.4438,1.1512
613120875566949,138.995,99.9953,250,38.0514,3.77628,-38.7082,4.3636
613123895568291,138.995,120,250,39.7635,7.61007,-40.4019,10.2163
613126915567845,138.995,139.995,250,41.444,4.73871,-41.7017,5.55199
613129935569343,138.995,160,250,41.9435,3.67496,-42.305,4.18574
613132955568430,138.995,179.995,250,41.7488,1.63261,-42.1319,2.10388
613135975568704,138.995,200,250,40.9932,7.11154,-40.9484,3.32729
613138995566446,138.995,219.995,250,38.7537,3.54973,-39.2873,1.88784
613142015569192,138.995,240,250,36.4426,2.16549,-36.9898,1.91822
613145035568698,138.995,259.995,250,33.5535,2.0399,-34.3135,1.01007
613148055568540,138.995,280,250,31.0485,2.56392,-31.4854,2.46887
613151075568982,138.995,299.995,250,28.5955,3.09384,-29.0823,1.9821
613154095565944,138.995,320,250,26.3648,2.20065,-26.9069,1.81883
613157115566662,138.995,339.995,250,25.4499,1.84886,-26.0395,2.13533
613160135565880,138.995,360,250,26.4172,1.47046,-26.8847,1.0635
613185813567959,120,0,250,26.9484,1.1045,-27.0217,0.742048
613188833566661,120,19.9953,250,28.9509,2.22921,-29.3506,2.60498
613191853567943,120,40,250,31.2696,2.15447,-31.8627,1.5634
613194873567653,120,59.9953,250,33.5921,2.72846,-34.2893,1.55047
613197893568143,120,80,250,36.2036,2.58854,-36.9048,1.77978
613200913566269,120,99.9953,250,38.5383,4.54251,-39.3143,4.7689
613203933568871,120,120,250,40.2392,8.58747,-41.015,9.11887
613206953568305,120,139.995,250,41.8724,5.18372,-42.2713,5.23391
613209973568855,120,160,250,42.4215,3.97244,-42.945,4.25631
613212993566765,120,179.995,250,42.2676,1.61776,-42.6814,1.90949
