Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
1974572011094670,0,0,0,846.04,0.104419,2539.04,0.322331
1974580015091732,0,0,0,846.06,0.104524,2539.11,0.340203
1974588019092130,0,0,0,846.039,0.133476,2539.04,0.386303
1974596021092967,0,0,0,846.051,0.140963,2539.07,0.370475
1974604023094128,0,0,0,846.042,0.150278,2539.05,0.334222
1974612025094630,0,0,0,846.033,0.153704,2539.01,0.345407
1974620027092155,0,0,0,846.021,0.170122,2538.98,0.34654
1974628029094180,0,0,0,846.01,0.106877,2538.95,0.331694
1974636031093637,0,0,0,845.995,0.137289,2538.91,0.340716
1974644033093658,0,0,0,845.998,0.194946,2538.92,0.331996
1974652035093392,0,0,0,846.009,0.221207,2538.96,0.341803
1974660037094577,0,0,0,846.002,0.213353,2538.94,0.319424
1974668039092090,0,0,0,846.018,0.213044,2538.98,0.338396
1974676041093047,0,0,0,846.001,0.196752,2538.93,0.32989
1974684043093236,0,0,0,845.99,0.193173,2538.9,0.342872
1974692045094469,0,0,0,846.004,0.159561,2538.94,0.313024
1974700047094851,0,0,0,845.988,0.146549,2538.89,0.362567
1974708049092448,0,0,0,845.993,0.137596,2538.9,0.325322
1974716051094485,0,0,0,845.992,0.160189,2538.9,0.31182
1974724053093318,0,0,0,845.985,0.161147,2538.88,0.319917
1974732055093819,0,0,0,845.989,0.192769,2538.9,0.328161
1974740057092964,0,0,0,845.979,0.204813,2538.87,0.334448
1974748059093982,0,0,0,845.956,0.189085,2538.8,0.324755
1974756061092359,0,0,0,845.959,0.18608,2538.81,0.344576
1974764063092728,0,0,0,845.958,0.222848,2538.81,0.350315
1974772065093625,0,0,0,845.946,0.230282,2538.76,0.332445
1974780067094018,0,0,0,845.935,0.201222,2538.72,0.329998
1974788069093391,0,0,0,845.935,0.222471,2538.73,0.324606
1974796071092333,0,0,0,845.922,0.203267,2538.69,0.31702
1974804073094742,0,0,0,845.925,0.198673,2538.7,0.3298
1974812075092831,0,0,0,845.924,0.159101,2538.7,0.386283
1974820077092468,0,0,0,845.894,0.131296,2538.61,0.326092
1974828079094109,0,0,0,845.899,0.135225,2538.62,0.308477
1974836081092390,0,0,0,845.888,0.157186,2538.58,0.371649
1974844083092412,0,0,0,845.867,0.115969,2538.52,0.331686
1974852085092025,0,0,0,845.872,0.10188,2538.54,0.319839
1974860087094758,0,0,0,845.869,0.111708,2538.52,0.324969
1974868089093375,0,0,0,845.837,0.108588,2538.43,0.341168
1974876091094116,0,0,0,845.835,0.110298,2538.42,0.345894
1974884093092085,0,0,0,845.869,0.104383,2538.52,0.342135
1974892095093235,0,0,0,845.854,0.0954934,2538.48,0.314266
1974900097094804,0,0,0,845.837,0.113415,2538.43,0.339123
1974908101093726,0,0,0,845.857,0.0906322,2538.5,0.302677
1974916103093495,0,0,0,845.859,0.097734,2538.51,0.319132
1974924107092969,0,0,0,845.857,0.0943119,2538.5,0.311069
1974932111092947,0,0,0,845.86,0.0978437,2538.51,0.32623
1974940115094509,0,0,0,845.846,0.0953858,2538.47,0.315577
1974948117092118,0,0,0,845.847,0.0937755,2538.47,0.305436
1974956119092680,0,0,0,845.851,0.109583,2538.49,0.294029
1974964123093582,0,0,0,845.833,0.152057,2538.43,0.318904
1974972127091796,0,0,0,845.824,0.129637,2538.4,0.319595
1974980129094457,0,0,0,845.849,0.132898,2538.48,0.315491
1974988131093458,0,0,0,845.837,0.133067,2538.44,0.326291
1974996135094192,0,0,0,845.811,0.103863,2538.36,0.323807
1975004139092706,0,0,0,845.811,0.107695,2538.36,0.325448
1975012143095156,0,0,0,845.822,0.120127,2538.39,0.340848
1975020145093893,0,0,0,845.803,0.172471,2538.34,0.296433
1975028149093932,0,0,0,845.809,0.201249,2538.36,0.32479
1975036153094630,0,0,0,845.806,0.17174,2538.34,0.32069
1975044155094291,0,0,0,845.803,0.14408,2538.33,0.339871
1975052159093441,0,0,0,845.794,0.1418,2538.32,0.340155
1975060161092298,0,0,0,845.778,0.167103,2538.27,0.360419
1975068163092295,0,0,0,845.78,0.155227,2538.27,0.338394
1975076165093360,0,0,0,845.78,0.162089,2538.28,0.303062
1975084167094977,0,0,0,845.774,0.173032,2538.27,0.340481
1975092171093888,0,0,0,845.776,0.167473,2538.27,0.3548
1975100173094989,0,0,0,845.754,0.149714,2538.2,0.319883
1975108175092790,0,0,0,845.767,0.182924,2538.25,0.319174
1975116177092619,0,0,0,845.781,0.179456,2538.29,0.324019
1975124179092184,0,0,0,845.764,0.142323,2538.23,0.326228
1975132181093789,0,0,0,845.778,0.148599,2538.26,0.306788
1975140183095131,0,0,0,845.772,0.185644,2538.25,0.308758
1975148187095121,0,0,0,845.769,0.213038,2538.24,0.31127
1975156191093323,0,0,0,845.756,0.154743,2538.21,0.318008
1975164195093205,0,0,0,845.756,0.106337,2538.21,0.318147
1975172199094635,0,0,0,845.76,0.111967,2538.22,0.323684
1975180201091848,0,0,0,845.754,0.111587,2538.2,0.296782
1975188205093506,0,0,0,845.761,0.120831,2538.22,0.301594
1975196207094619,0,0,0,845.75,0.151142,2538.19,0.312984
1975204209092708,0,0,0,845.733,0.175694,2538.14,0.308336
1975212211094950,0,0,0,845.753,0.172463,2538.19,0.307243
1975220213092331,0,0,0,845.763,0.166173,2538.23,0.31706
1975228215093312,0,0,0,845.732,0.155563,2538.14,0.310873
1975236217092841,0,0,0,845.747,0.161575,2538.18,0.311834
1975244219094722,0,0,0,845.738,0.154133,2538.15,0.32578
1975252221092535,0,0,0,845.729,0.1908,2538.13,0.333181
1975260223093721,0,0,0,845.717,0.246562,2538.09,0.325433
1975268227094059,0,0,0,845.722,0.26259,2538.1,0.312048
1975276231094913,0,0,0,845.73,0.252628,2538.12,0.302593
1975284235092371,0,0,0,845.722,0.200319,2538.1,0.336361
1975292239092109,0,0,0,845.72,0.151461,2538.09,0.311141
1975300241092202,0,0,0,845.723,0.208788,2538.1,0.342516
1975308243092499,0,0,0,845.715,0.218235,2538.09,0.321794
1975316247093821,0,0,0,845.735,0.263278,2538.14,0.336342
1975324249094958,0,0,0,845.733,0.302143,2538.14,0.339483
1975332251094704,0,0,0,845.731,0.284006,2538.14,0.344451
1975340253094509,0,0,0,845.73,0.294121,2538.13,0.316133
1975348255094206,0,0,0,845.726,0.318213,2538.11,0.327934
1975356257094887,0,0,0,845.72,0.316944,2538.09,0.322531
1975364259091788,0,0,0,845.735,0.317908,2538.14,0.321271
1975372261093201,0,0,0,845.732,0.340148,2538.13,0.324556
1975380263094519,0,0,0,845.748,0.320562,2538.18,0.322534
1975388265092632,0,0,0,845.727,0.289731,2538.13,0.319175
1975396267092521,0,0,0,845.748,0.305999,2538.18,0.313187
1975404269091750,0,0,0,845.719,0.298068,2538.1,0.311816
1975412271092755,0,0,0,845.714,0.284763,2538.08,0.30677
1975420273094157,0,0,0,845.723,0.264797,2538.11,0.31201
1975428275093386,0,0,0,845.722,0.246031,2538.1,0.284165
1975436277094475,0,0,0,845.731,0.251901,2538.12,0.32499
1975444279092492,0,0,0,845.732,0.203589,2538.13,0.312034
1975452281093497,0,0,0,845.739,0.230359,2538.16,0.289727
1975460283093050,0,0,0,845.736,0.245895,2538.15,0.307236
1975468285093552,0,0,0,845.738,0.210534,2538.16,0.323508
1975476287094377,0,0,0,845.723,0.193133,2538.12,0.301317
1975484289094518,0,0,0,845.73,0.218778,2538.13,0.309516
1975492291094191,0,0,0,845.725,0.272559,2538.11,0.320024
1975500293092568,0,0,0,845.727,0.273727,2538.12,0.318822
1975508295092973,0,0,0,845.732,0.233091,2538.13,0.295415
1975516299093995,0,0,0,845.726,0.22363,2538.12,0.327431
1975524301092589,0,0,0,845.731,0.278354,2538.14,0.300517
1975532303093522,0,0,0,845.733,0.252321,2538.14,0.322798
1975540305094923,0,0,0,845.736,0.236122,2538.15,0.323146
1975548307094392,0,0,0,845.731,0.237722,2538.14,0.29543
1975556309094389,0,0,0,845.737,0.281665,2538.16,0.310013
1975564311093138,0,0,0,845.727,0.28539,2538.13,0.296124
1975572313092896,0,0,0,845.71,0.281025,2538.08,0.33313
1975580315094321,0,0,0,845.721,0.260755,2538.11,0.311619
1975588317094342,0,0,0,845.711,0.262573,2538.09,0.314687
1975596319094915,0,0,0,845.733,0.225357,2538.15,0.323238
1975604321094324,0,0,0,845.732,0.272866,2538.14,0.301006
1975612323092126,0,0,0,845.748,0.2807,2538.2,0.327156
1975620325092543,0,0,0,845.723,0.254281,2538.12,0.320206
1975628327092000,0,0,0,845.732,0.229157,2538.14,0.298961
1975636329094301,0,0,0,845.736,0.223805,2538.15,0.311118
1975644331095030,0,0,0,845.729,0.164753,2538.13,0.31742
1975652333094739,0,0,0,845.722,0.205623,2538.12,0.323107
1975660335093333,0,0,0,845.715,0.212121,2538.1,0.309577
1975668337093774,0,0,0,845.729,0.219128,2538.14,0.321353
1975676339092607,0,0,0,845.723,0.227624,2538.11,0.301109
1975684341092136,0,0,0,845.727,0.274329,2538.13,0.300237
1975692343094893,0,0,0,845.729,0.276589,2538.14,0.325773
1975700345093594,0,0,0,845.717,0.238985,2538.1,0.306563
1975708347094108,0,0,0,845.715,0.201149,2538.09,0.303416
1975716349092713,0,0,0,845.701,0.195122,2538.05,0.314394
1975724351093862,0,0,0,845.715,0.209078,2538.1,0.304491
1975732353093703,0,0,0,845.713,0.217144,2538.09,0.3144
1975740355093688,0,0,0,845.723,0.228875,2538.11,0.296559
1975748357092485,0,0,0,845.722,0.195862,2538.1,0.291083
1975756359095111,0,0,0,845.725,0.148827,2538.11,0.312418
1975764361094172,0,0,0,845.716,0.139786,2538.08,0.289242
1975772363092261,0,0,0,845.73,0.151517,2538.13,0.315154
1975780365093362,0,0,0,845.718,0.154139,2538.1,0.318858
1975788367092999,0,0,0,845.71,0.157931,2538.07,0.323547
1975796369092720,0,0,0,845.727,0.163569,2538.13,0.292074
1975804371094098,0,0,0,845.732,0.193549,2538.13,0.32163
1975812373092271,0,0,0,845.723,0.134159,2538.11,0.309626
1975820375094284,0,0,0,845.726,0.100736,2538.12,0.308518
1975828377094677,0,0,0,845.713,0.119812,2538.09,0.324645
1975836379092466,0,0,0,845.723,0.101798,2538.11,0.30184
1975844383095024,0,0,0,845.739,0.0977843,2538.15,0.322062
1975852387091978,0,0,0,845.704,0.0957198,2538.05,0.312769
1975860391092233,0,0,0,845.729,0.116167,2538.12,0.299401
1975868395092079,0,0,0,845.717,0.176221,2538.09,0.31225
1975876399095165,0,0,0,845.728,0.182717,2538.12,0.30562
1975884401092774,0,0,0,845.714,0.17901,2538.07,0.303315
1975892405091864,0,0,0,845.723,0.221102,2538.1,0.30199
1975900407094513,0,0,0,845.739,0.241626,2538.15,0.308738
1975908411094575,0,0,0,845.724,0.269665,2538.1,0.301985
1975916413093156,0,0,0,845.707,0.29676,2538.06,0.322877
1975924415091773,0,0,0,845.719,0.317299,2538.09,0.334144
1975932417092695,0,0,0,845.712,0.323875,2538.07,0.333625
1975940419093640,0,0,0,845.718,0.328852,2538.09,0.309279
1975948423093690,0,0,0,845.721,0.331713,2538.1,0.311899
1975956425093471,0,0,0,845.701,0.380654,2538.04,0.320526
1975964427091776,0,0,0,845.701,0.382799,2538.04,0.318736
1975972431092486,0,0,0,845.713,0.350223,2538.08,0.309196
1975980435092428,0,0,0,845.703,0.318253,2538.05,0.312284
1975988439093654,0,0,0,845.703,0.358414,2538.06,0.304278
1975996443094304,0,0,0,845.696,0.43551,2538.04,0.29236
1976004445091962,0,0,0,845.689,0.490298,2538.01,0.308036
1976012447094635,0,0,0,845.696,0.499658,2538.04,0.315769
1976020451092897,0,0,0,845.693,0.455143,2538.04,0.311992
1976028455094363,0,0,0,845.688,0.480487,2538.01,0.289271
1976036459094857,0,0,0,845.681,0.475706,2537.99,0.315367
1976044463094331,0,0,0,845.68,0.459848,2538,0.320493
1976052467092773,0,0,0,845.694,0.486282,2538.04,0.307718
1976060471092511,0,0,0,845.691,0.482463,2538.02,0.299979
1976068475095105,0,0,0,845.702,0.540505,2538.05,0.299327
1976076477095150,0,0,0,845.68,0.510826,2537.99,0.300589
1976084481093725,0,0,0,845.679,0.532844,2537.99,0.321677
1976092483095174,0,0,0,845.697,0.568796,2538.03,0.307723
1976100487092788,0,0,0,845.708,0.542023,2538.07,0.316213
1976108489092977,0,0,0,845.706,0.545199,2538.06,0.314877
1976116491092098,0,0,0,845.709,0.555956,2538.07,0.312105
1976124495092316,0,0,0,845.695,0.540301,2538.03,0.305267
1976132497092733,0,0,0,845.679,0.510675,2537.99,0.301031
1976140501091955,0,0,0,845.703,0.548265,2538.06,0.298155
1976148503092397,0,0,0,845.692,0.547656,2538.02,0.3067
1976156507092411,0,0,0,845.705,0.530978,2538.06,0.315869
1976164511091765,0,0,0,845.7,0.492054,2538.04,0.303075
1976172515091935,0,0,0,845.694,0.473701,2538.04,0.295729
1976180517092340,0,0,0,845.697,0.450885,2538.04,0.322171
1976188521093014,0,0,0,845.687,0.425797,2538.01,0.301414
1976196523093479,0,0,0,845.685,0.439396,2537.99,0.305987
1976204527094285,0,0,0,845.704,0.42362,2538.06,0.30676
1976212531092043,0,0,0,845.687,0.383339,2538,0.289287
1976220535092057,0,0,0,845.689,0.327397,2538.01,0.314727
1976228539091795,0,0,0,845.688,0.377838,2538.02,0.299653
1976236541093905,0,0,0,845.689,0.346916,2538.02,0.296134
1976244545093931,0,0,0,845.681,0.385303,2537.99,0.272118
1976252549093189,0,0,0,845.683,0.373042,2537.99,0.296309
1976260551094266,0,0,0,845.695,0.289917,2538.03,0.314433
1976268553093075,0,0,0,845.706,0.271281,2538.06,0.304034
1976276555094176,0,0,0,845.694,0.348546,2538.02,0.305401
1976284557094641,0,0,0,845.692,0.377561,2538.02,0.3032
1976292559094051,0,0,0,845.687,0.362591,2538.01,0.301166
1976300563094473,0,0,0,845.693,0.331376,2538.03,0.304808
1976308565095022,0,0,0,845.703,0.347091,2538.05,0.31598
1976316569094304,0,0,0,845.705,0.343024,2538.06,0.293946
1976324571094757,0,0,0,845.706,0.28041,2538.07,0.317553
1976332573093638,0,0,0,845.691,0.269797,2538.03,0.317542
1976340575094631,0,0,0,845.685,0.268409,2538.01,0.301546
1976348579092017,0,0,0,845.693,0.289709,2538.04,0.306729
1976356581091751,0,0,0,845.68,0.300081,2537.99,0.298409
1976364583094616,0,0,0,845.7,0.268934,2538.04,0.299539
1976372585094661,0,0,0,845.683,0.300938,2537.99,0.314388
1976380587092738,0,0,0,845.674,0.251737,2537.97,0.302239
1976388589093995,0,0,0,845.679,0.245051,2537.98,0.288616
1976396591094124,0,0,0,845.691,0.303186,2538.01,0.311336
1976404593094662,0,0,0,845.686,0.272522,2538.01,0.317202
1976412595093999,0,0,0,845.69,0.289742,2538.02,0.336877
1976420597093708,0,0,0,845.697,0.307518,2538.03,0.344513
1976428599094437,0,0,0,845.701,0.302429,2538.04,0.305798
1976436601093486,0,0,0,845.701,0.312262,2538.05,0.308858
1976444603094672,0,0,0,845.698,0.261658,2538.04,0.307391
1976452605092845,0,0,0,845.695,0.231266,2538.04,0.315999
1976460607092446,0,0,0,845.725,0.188098,2538.12,0.310615
1976468609094963,0,0,0,845.703,0.217331,2538.06,0.315851
1976476613093969,0,0,0,845.708,0.193186,2538.07,0.298398
1976484615092478,0,0,0,845.706,0.172051,2538.06,0.308918
1976492617093243,0,0,0,845.689,0.181831,2538.01,0.282516
1976500621093701,0,0,0,845.68,0.19135,2537.98,0.294693
1976508623093567,0,0,0,845.686,0.186173,2538,0.316726
1976516627093521,0,0,0,845.693,0.14126,2538.02,0.304523
1976524631094063,0,0,0,845.706,0.133831,2538.06,0.315954
1976532633095056,0,0,0,845.703,0.130891,2538.05,0.314945
1976540637094830,0,0,0,845.699,0.143316,2538.05,0.316697
1976548639093963,0,0,0,845.704,0.143515,2538.06,0.325339
1976556643094097,0,0,0,845.701,0.11985,2538.05,0.294712
1976564647092527,0,0,0,845.698,0.13176,2538.04,0.327438
1976572649094553,0,0,0,845.693,0.123498,2538.03,0.314378
1976580653092791,0,0,0,845.694,0.124621,2538.02,0.300931
1976588657092013,0,0,0,845.684,0.138609,2537.99,0.300944
1976596659092850,0,0,0,845.683,0.129681,2538,0.304766
1976604663094736,0,0,0,845.683,0.120798,2538,0.291761
1976612665093641,0,0,0,845.667,0.121595,2537.96,0.307501
1976620667093554,0,0,0,845.683,0.129192,2538,0.310227
1976628671094780,0,0,0,845.686,0.149035,2538.01,0.297231
1976636675092454,0,0,0,845.706,0.13081,2538.07,0.305655
1976644677093748,0,0,0,845.713,0.137156,2538.09,0.291512
1976652679095029,0,0,0,845.715,0.139294,2538.09,0.30596
1976660681092674,0,0,0,845.71,0.110037,2538.08,0.299662
1976668683092563,0,0,0,845.72,0.0935492,2538.11,0.306375
1976676685094960,0,0,0,845.717,0.104571,2538.1,0.291538
1976684687092605,0,0,0,845.721,0.101163,2538.11,0.282333
1976692689092987,0,0,0,845.719,0.0923494,2538.1,0.30241
1976700691093128,0,0,0,845.716,0.0912608,2538.1,0.294197
1976708693092597,0,0,0,845.71,0.100841,2538.08,0.319876
1976716695094262,0,0,0,845.71,0.0997328,2538.08,0.310456
1976724699092776,0,0,0,845.712,0.100344,2538.08,0.302596
1976732701094885,0,0,0,845.71,0.126423,2538.07,0.294
1976740703092026,0,0,0,845.696,0.116189,2538.04,0.311348
1976748705092336,0,0,0,845.704,0.102966,2538.06,0.281746
1976756707094709,0,0,0,845.713,0.101565,2538.09,0.290668
1976764709093770,0,0,0,845.716,0.107145,2538.1,0.311364
1976772711095111,0,0,0,845.719,0.141976,2538.1,0.327159
1976780713091772,0,0,0,845.717,0.126148,2538.1,0.296588
1976788715094025,0,0,0,845.708,0.118285,2538.08,0.317935
1976796719093488,0,0,0,845.721,0.125725,2538.11,0.308491
1976804721092141,0,0,0,845.711,0.101925,2538.08,0.306468
1976812723094022,0,0,0,845.7,0.106816,2538.05,0.326224
1976820725092507,0,0,0,845.688,0.104217,2538.01,0.331964
1976828727092420,0,0,0,845.708,0.0961808,2538.07,0.292126
1976836729094409,0,0,0,845.706,0.11311,2538.07,0.292554
1976844731094875,0,0,0,845.71,0.117642,2538.08,0.297093
1976852733094992,0,0,0,845.732,0.120504,2538.14,0.327613
1976860735093429,0,0,0,845.741,0.122811,2538.16,0.301861
1976868737092478,0,0,0,845.738,0.104375,2538.16,0.298554
1976876739093711,0,0,0,845.729,0.101917,2538.13,0.317978
1976884743092417,0,0,0,845.72,0.114672,2538.1,0.301469
1976892745094215,0,0,0,845.731,0.149958,2538.14,0.312838
1976900747094824,0,0,0,845.74,0.128841,2538.16,0.30909
1976908749093129,0,0,0,845.751,0.127452,2538.2,0.319669
1976916751092310,0,0,0,845.733,0.125795,2538.15,0.316246
1976924753092247,0,0,0,845.74,0.117128,2538.17,0.305783
1976932755092052,0,0,0,845.721,0.138187,2538.11,0.300946
1976940757094246,0,0,0,845.731,0.157026,2538.13,0.296194
1976948759094867,0,0,0,845.739,0.133739,2538.17,0.295257
1976956761092740,0,0,0,845.735,0.143233,2538.15,0.303544
1976964763093049,0,0,0,845.728,0.142141,2538.13,0.297343
1976972765095134,0,0,0,845.723,0.130159,2538.11,0.309809
1976980767092383,0,0,0,845.73,0.110225,2538.13,0.336187
1976988769093905,0,0,0,845.727,0.116245,2538.11,0.325072
1976996771095114,0,0,0,845.703,0.148635,2538.05,0.301447
1977004773091979,0,0,0,845.684,0.137101,2537.99,0.299219
1977012775093680,0,0,0,845.666,0.0975241,2537.93,0.294395
1977020777092249,0,0,0,845.669,0.0909811,2537.94,0.30133
1977028779094178,0,0,0,845.673,0.09761,2537.96,0.318133
1977036781093444,0,0,0,845.694,0.0928457,2538.02,0.293591
1977044783092253,0,0,0,845.674,0.0922672,2537.96,0.305797
1977052785094482,0,0,0,845.689,0.0996973,2538.01,0.315732
1977060787091803,0,0,0,845.687,0.107086,2538,0.31263
1977068789093024,0,0,0,845.667,0.121014,2537.95,0.28846
1977076791094257,0,0,0,845.676,0.151436,2537.97,0.333276
1977084793094747,0,0,0,845.679,0.141028,2537.98,0.311556
1977092795092836,0,0,0,845.701,0.127278,2538.05,0.31046
1977100797092425,0,0,0,845.702,0.114674,2538.05,0.312071
1977108799093682,0,0,0,845.69,0.14997,2538.01,0.324294
1977116801091819,0,0,0,845.706,0.184705,2538.05,0.298923
1977124803094864,0,0,0,845.701,0.143665,2538.04,0.321324
1977132805092006,0,0,0,845.703,0.0959773,2538.04,0.300987
1977140807094775,0,0,0,845.692,0.100899,2538.01,0.31736
1977148809095204,0,0,0,845.684,0.108263,2537.99,0.295085
1977156813095086,0,0,0,845.684,0.096365,2538,0.284452
1977164815094735,0,0,0,845.707,0.116502,2538.06,0.313706
