Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
3696667527443400,175,200,465,2562.03,0.451843,2526.99,0.372467
3696676547444161,175,219.995,465,2567.11,0.505091,2528.82,0.411056
3696685567444609,175,240,465,2572.54,0.538273,2528.66,0.577965
3696694587445597,175,259.995,465,2577.18,0.488164,2526.46,0.429108
3696703607445805,175,280,465,2580.43,0.607968,2522.67,0.488613
3696712627444874,175,299.995,465,2582.29,0.518795,2518.26,0.471992
3696721647445118,175,320,465,2583.07,0.405621,2513.65,0.349345
3696730667443838,175,339.995,465,2582.36,0.451595,2508.89,0.429054
3696739687443518,175,360,465,2579.73,0.51457,2504.88,0.408067
3696771367444588,175,0,520,2579.21,0.464914,2503,0.474357
3696780387443069,175,19.9953,520,2575.05,0.504659,2500.66,0.433723
3696789407445473,175,40,520,2570.32,0.473849,2500.19,0.354349
3696798427445849,175,59.9953,520,2565.37,0.452345,2500.31,0.342979
3696807447445493,175,80,520,2560.6,0.420373,2502.12,0.385976
3696816467443254,175,99.9953,520,2556.96,0.558084,2505.67,0.505596
3696825487443294,175,120,520,2554.67,0.444718,2509.37,0.655654
3696834507443934,175,139.995,520,2553.87,0.366308,2513.89,0.375774
3696843527445750,175,160,520,2554.91,0.424378,2519.35,0.483381
3696852547444843,175,179.995,520,2557.82,0.455114,2524.12,0.429808
3696861567442795,175,200,520,2562.13,0.382601,2527.59,0.390073
3696870587445535,175,219.995,520,2567.37,0.421056,2529.54,0.418121
3696879607443211,175,240,520,2572.9,0.460394,2529.14,0.67813
3696888627444452,175,259.995,520,2577.23,0.407105,2526.38,0.40939
3696897647444348,175,280,520,2580.56,0.449352,2522.76,0.463997
3696906667443272,175,299.995,520,2582.62,0.440763,2518.48,0.458052
3696915687443624,175,320,520,2583.18,0.490762,2513.8,0.361475
3696924707444145,175,339.995,520,2582.57,0.427444,2508.98,0.376511
3696933727443129,175,360,520,2579.87,0.493762,2504.93,0.440586
3696965409444600,175,0,575,2579.19,0.585263,2502.69,0.480078
3696974429443356,175,19.9953,575,2574.78,0.493217,2500.29,0.386638
3696983449445808,175,40,575,2569.94,0.585696,2499.86,0.448299
3696992469445417,175,59.9953,575,2564.98,0.458966,2500.13,0.593086
3697001489445805,175,80,575,2560.17,0.420113,2502.02,0.383967
3697010509445557,175,99.9953,575,2556.68,0.458194,2505.3,0.414398
3697019529442969,175,120,575,2554.74,0.486345,2509.74,0.416121
3697028549445422,175,139.995,575,2554.24,0.401991,2514.93,0.438635
3697037569444286,175,160,575,2555.02,0.765277,2519.58,0.546308
3697046589445430,175,179.995,575,2557.99,0.510791,2524.47,0.465881
3697055609442614,175,200,575,2562.21,0.425966,2527.96,0.38232
3697064629445295,175,219.995,575,2567.6,0.400983,2529.93,0.344429
3697073649445275,175,240,575,2573.12,0.437909,2529.39,0.678721
3697082669443827,175,259.995,575,2577.41,0.383831,2526.43,0.410897
3697091689442523,175,280,575,2580.83,0.413093,2522.94,0.42561
3697100709444592,175,299.995,575,2582.89,0.381896,2518.7,0.381381
3697109729442568,175,320,575,2583.63,0.505137,2513.97,0.384847
3697118749442980,175,339.995,575,2582.94,0.432625,2509.24,0.383456
3697127769445048,175,360,575,2580,0.422412,2504.9,0.368977
3697159449444294,175,0,630,2579.02,0.486858,2502.98,0.396301
3697168469445139,175,19.9953,630,2574.81,0.524745,2501.15,0.400112
3697177489445131,175,40,630,2570.27,0.49164,2500.59,0.376022
3697186509445855,175,59.9953,630,2565.35,0.471712,2500.31,0.677977
3697195529443027,175,80,630,2560.51,0.47419,2502.21,0.460261
3697204549444664,175,99.9953,630,2557.09,0.481508,2505.97,0.403035
3697213569443264,175,120,630,2555.08,0.451352,2510.18,0.595216
3697222589445140,175,139.995,630,2554.64,0.399841,2515.51,0.538872
3697231609445936,175,160,630,2555.37,0.425721,2519.89,0.548081
3697240629443853,175,179.995,630,2558.39,0.52038,2524.87,0.472068
3697249649444493,175,200,630,2562.62,0.406411,2528.41,0.328919
3697258669444953,175,219.995,630,2567.97,0.419039,2530.45,0.391539
3697267689444429,175,240,630,2573.58,0.476151,2530.03,0.665686
3697276709444398,175,259.995,630,2577.65,0.411657,2526.59,0.345501
3697285729445290,175,280,630,2580.9,0.429566,2523.09,0.398627
3697294749443806,175,299.995,630,2582.73,0.455818,2518.83,0.50836
3697303769444555,175,320,630,2583.92,0.415326,2514.26,0.372421
3697312789443251,175,339.995,630,2583.21,0.460667,2509.43,0.390385
3697321809445079,175,360,630,2580.17,0.474923,2504.88,0.396729
3697353489444925,175,0,685,2579.35,0.476903,2502.88,0.37375
3697362509445301,175,19.9953,685,2575.16,0.560515,2501.15,0.394165
3697371529444922,175,40,685,2570.58,0.463587,2500.48,0.445741
3697380549443978,175,59.9953,685,2565.47,0.438275,2500.2,0.481949
3697389569443946,175,80,685,2560.53,0.459866,2502.32,0.401702
3697398589444394,175,99.9953,685,2557.06,0.395139,2506.06,0.409555
3697407609443127,175,120,685,2555.2,0.419853,2510.67,0.392234
3697416629442615,175,139.995,685,2554.95,0.426836,2516.27,0.431651
3697425649444287,175,160,685,2556.11,0.402286,2520.87,0.390996
3697434669445119,175,179.995,685,2558.82,0.472686,2525.4,0.379618
3697443689443564,175,200,685,2563.13,0.418224,2528.9,0.340845
3697452709445320,175,219.995,685,2568.44,0.431078,2530.91,0.484117
3697461729444796,175,240,685,2574.17,0.452651,2530.63,0.581708
3697470749442904,175,259.995,685,2578.24,0.42153,2526.95,0.496434
3697479769445501,175,280,685,2581.31,0.467503,2523.34,0.605403
3697488789444485,175,299.995,685,2583.4,0.460918,2519.21,0.372441
3697497809442749,175,320,685,2584.39,0.449369,2514.34,0.368578
3697506829445081,175,339.995,685,2583.47,0.424525,2509.34,0.391472
3697515849442674,175,360,685,2580.28,0.576935,2504.86,0.425143
3697547529444860,175,0,740,2579.49,0.711986,2503.18,0.675105
3697556549443184,175,19.9953,740,2575.29,0.520068,2501.51,0.386788
3697565569442864,175,40,740,2570.79,0.368636,2500.44,0.377694
3697574589444248,175,59.9953,740,2565.65,0.416289,2500.12,0.610473
3697583609445609,175,80,740,2560.47,0.492394,2502.18,0.397457
3697592629445037,175,99.9953,740,2557.04,0.359182,2506.54,0.343954
3697601649443553,175,120,740,2555.3,0.400065,2511.73,0.369732
3697610669443881,175,139.995,740,2555.27,0.385529,2516.58,0.461934
3697619689444186,175,160,740,2556.34,0.42483,2520.66,0.578056
3697628709444058,175,179.995,740,2559.39,0.415386,2525.77,0.356046
3697637729442982,175,200,740,2563.81,0.377973,2529.28,0.320732
3697646749443262,175,219.995,740,2569.05,0.388685,2531.19,0.415889
3697655769443867,175,240,740,2574.53,0.781859,2530.01,0.903678
3697664789444015,175,259.995,740,2578.81,0.354307,2527.19,0.408461
3697673809445627,175,280,740,2581.94,0.42383,2523.65,0.466896
3697682829443639,175,299.995,740,2583.58,0.387042,2519.56,0.316631
3697691849443812,175,320,740,2584.83,0.382676,2514.81,0.340053
3697700869443804,175,339.995,740,2583.76,0.473909,2509.49,0.348534
3697709889444780,175,360,740,2580.5,0.377832,2505.02,0.379486
3697741569445130,175,0,795,2580,0.475144,2503.09,0.399047
3697750589444235,175,19.9953,795,2575.67,0.489416,2501.47,0.402861
3697759609444359,175,40,795,2571.04,0.424585,2500.06,0.489655
3697768629443115,175,59.9953,795,2565.56,0.504828,2500.18,0.57672
3697777649444883,175,80,795,2560.38,0.491762,2502.61,0.389204
3697786669445176,175,99.9953,795,2557.08,0.410359,2507.45,0.33598
3697795689443668,175,120,795,2555.53,0.436327,2512.47,0.411341
3697804709442760,175,139.995,795,2555.71,0.516159,2516.86,0.723021
3697813729443556,175,160,795,2556.77,0.44491,2521.11,0.361921
3697822749444701,175,179.995,795,2559.84,0.436814,2526.21,0.361399
3697831769445137,175,200,795,2564.24,0.455756,2529.7,0.365624
3697840789444193,175,219.995,795,2569.5,0.479785,2531.63,0.436015
3697849809443933,175,240,795,2574.95,0.511739,2530.09,0.541673
3697858829443170,175,259.995,795,2579.66,0.435476,2527.95,0.347253
3697867849442814,175,280,795,2581.8,0.450294,2523.74,0.413385
3697876869443166,175,299.995,795,2583.93,0.420932,2519.83,0.38793
3697885889444094,175,320,795,2585.2,0.436708,2514.92,0.357503
3697894909444099,175,339.995,795,2583.95,0.448376,2509.46,0.39273
3697903929444295,175,360,795,2580.16,0.640431,2504.77,0.594259
3697935611443246,175,0,850,2580.33,0.611898,2503.15,0.57111
3697944631443106,175,19.9953,850,2576.01,0.479401,2501.24,0.371695
3697953651443014,175,40,850,2571.16,0.527692,2499.69,0.923322
3697962671443283,175,59.9953,850,2565.44,0.507099,2499.96,0.435762
3697971691443623,175,80,850,2560.45,0.548111,2502.91,0.439125
3697980711443903,175,99.9953,850,2557.03,0.487583,2507.83,0.396247
3697989731444027,175,120,850,2555.64,0.526384,2513.05,0.525862
3697998751442520,175,139.995,850,2555.94,0.474717,2517.2,0.735431
3698007771444684,175,160,850,2557.08,0.522749,2521.48,0.452625
3698016791443824,175,179.995,850,2560.16,0.527052,2526.61,0.433993
3698025811442628,175,200,850,2564.56,0.453034,2530.15,0.388111
3698034831443077,175,219.995,850,2569.92,0.525898,2532.12,0.458559
3698043851445733,175,240,850,2575.35,0.568044,2530.54,0.498156
3698052871445353,175,259.995,850,2580.01,0.517639,2528.32,0.408952
3698061891445621,175,280,850,2582.04,0.476958,2524.01,0.428922
3698070911444186,175,299.995,850,2584.34,0.56822,2520.3,0.518977
3698079931445318,175,320,850,2585.53,0.429209,2515.26,0.366787
3698088951444878,175,339.995,850,2584.1,0.457164,2509.59,0.427754
3698097971445902,175,360,850,2580.22,0.722393,2504.85,0.810911
