Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4627320625545133,235,229.998,300,0.0221194,0.000126602,0.00695751,0.000112253
4627324643546025,240,229.998,300,0.0221467,0.000114785,0.00697375,0.000115725
4627328661547338,245,229.998,300,0.022158,0.000148296,0.00700088,0.000117618
4627332679547918,250,229.998,300,0.0222024,0.000125898,0.00704239,0.000128931
4627336697546638,255,229.998,300,0.022277,0.000142614,0.00699247,0.000110604
4627340715545610,260,229.998,300,0.0223155,0.000123378,0.00698512,0.000117384
4627344733545554,265,229.998,300,0.0223913,0.000142946,0.00690399,0.000138035
4627348751544971,270,229.998,300,0.0224251,0.000136595,0.0068693,0.000123879
4627352769547003,275,229.998,300,0.0224427,0.000118556,0.00686822,0.000122396
4627356791545553,280,229.998,300,0.0224769,0.000132074,0.00685643,0.000110586
4627360809544981,285,229.998,300,0.0225628,0.000130919,0.00685549,0.000123087
4627364827545849,290,229.998,300,0.0226835,0.000143014,0.00681108,0.000120758
4627368845546369,295,229.998,300,0.022772,0.000126405,0.00677523,0.000111515
4627372863547189,300,229.998,300,0.0228298,0.000135661,0.0067699,0.000123913
4627376881546690,305,229.998,300,0.0229145,0.00014123,0.00674872,0.000116936
4627380899547726,310,229.998,300,0.0229582,0.000133368,0.00675478,0.000130629
4627384917545930,315,229.998,300,0.0230273,0.000130929,0.00675725,0.000126288
4627388935547290,320,229.998,300,0.0230533,0.000124096,0.00674673,0.000118378
4627392953545734,325,229.998,300,0.0230623,0.000127061,0.00673351,0.000112528
4627396971546399,330,229.998,300,0.0230333,0.000126149,0.00672288,0.000113882
4627400989547735,335,229.998,300,0.0229945,0.000146217,0.00669574,0.000118468
4627405007547943,340,229.998,300,0.0230983,0.000145439,0.00670989,0.00011598
4627409025546087,345,229.998,300,0.0231408,0.000122952,0.00670149,0.000113208
4627413043545563,350,229.998,300,0.0232161,0.000134583,0.00667273,0.000105248
4627417061547811,355,229.998,300,0.023255,0.000122175,0.00665586,0.000115221
4627421079545836,360,229.998,300,0.0233493,0.000136063,0.00663042,0.000122803
4627425097546680,365,229.998,300,0.0233495,0.000129697,0.006608,0.000114025
4627429115545724,370,229.998,300,0.0233919,0.000117737,0.0065719,0.000121095
4627433133545104,375,229.998,300,0.023456,0.000140259,0.00656115,0.000117833
4627437151546428,380,229.998,300,0.023571,0.000140071,0.00657477,0.00012197
4627441169545761,385,229.998,300,0.0235894,0.000131691,0.00654016,0.000114725
4627445187545789,390,229.998,300,0.0236391,0.000127458,0.00655145,0.000121735
4627449205548037,395,229.998,300,0.0236666,0.000126651,0.006537,0.000118358
4627453223546805,400,229.998,300,0.02378,0.000126119,0.00657823,0.000111887
4627457241548129,405,229.998,300,0.023736,0.0001283,0.00658079,0.000123843
4627461259546453,410,229.998,300,0.0237675,0.000144656,0.00656038,0.000136152
4627465277545090,415,229.998,300,0.0237711,0.000143995,0.00654854,0.00011943
4627469295546270,420,229.998,300,0.0237723,0.000140484,0.00654993,0.000135493
4627473313546130,425,229.998,300,0.0237678,0.00014115,0.0065464,0.000133658
4627477331546470,430,229.998,300,0.0237389,0.000132061,0.00655183,0.000119481
4627481349547974,435,229.998,300,0.0237126,0.000136267,0.00655232,0.000126653
4627485367547859,440,229.998,300,0.0235406,0.000136687,0.00656763,0.000120406
4627489385546843,445,229.998,300,0.0234482,0.000148755,0.00659055,0.000130333
4627493403548131,450,229.998,300,0.0233957,0.000148365,0.00659377,0.000124355
4627497421545123,455,229.998,300,0.0233716,0.000145958,0.00660799,0.00012371
4627501439545487,460,229.998,300,0.023395,0.000136637,0.00661863,0.000118529
4627505457548084,465,229.998,300,0.0234723,0.000127095,0.00664651,0.000127707
4627509475548184,470,229.998,300,0.0234227,0.000128667,0.00667726,0.000120041
4627513493547936,475,229.998,300,0.0234168,0.000137313,0.00674025,0.00011614
4627517511547916,480,229.998,300,0.0234222,0.000144478,0.00676011,0.000126775
4627521531546941,485,229.998,300,0.0233577,0.000134391,0.00675372,0.000127059
4627525549544821,490,229.998,300,0.0233912,0.000141032,0.00677218,0.00013435
4627529567547526,495,229.998,300,0.0233069,0.000131566,0.00679217,0.000128404
4627533585547146,500,229.998,300,0.0232294,0.000138828,0.00677465,0.000115483
4627537603547066,505,229.998,300,0.0231764,0.000135534,0.0068041,0.00011871
4627541621546926,510,229.998,300,0.0231957,0.000130296,0.0068154,0.000105193
4627545639544902,515,229.998,300,0.0231614,0.000131842,0.0068442,0.000113953
4627549657544978,520,229.998,300,0.0230206,0.000138606,0.00677461,0.00011372
4627553675546795,525,229.998,300,0.023005,0.000148338,0.0067748,0.000135982
4627557693546607,530,229.998,300,0.0229255,0.00013971,0.0067543,0.000113657
4627561711546215,535,229.998,300,0.0229887,0.000141462,0.00677464,0.000118191
4627565729545295,540,229.998,300,0.0229876,0.000131143,0.00675738,0.000113879
4627569747546859,545,229.998,300,0.0230701,0.000117151,0.00676559,0.000108756
4627573765546852,550,229.998,300,0.0230592,0.000130158,0.00675353,0.000114072
4627577783545248,555,229.998,300,0.0230044,0.000127276,0.00671383,0.000127609
4627581801546680,560,229.998,300,0.0229233,0.000140389,0.006706,0.000132783
4627585819546540,565,229.998,300,0.0227564,0.000130974,0.00663369,0.000113846
4627589837545584,570,229.998,300,0.0226135,0.000138294,0.00659472,0.00010935
4627593855545420,575,229.998,300,0.0224768,0.000126328,0.00654467,0.000107978
4627597873545641,580,229.998,300,0.0223254,0.000135492,0.00654765,0.000113966
4627601891547313,585,229.998,300,0.0222541,0.000137288,0.00650347,0.000114262
4627605909545757,590,229.998,300,0.0222055,0.000124589,0.00650308,0.00010261
4627609927545029,595,229.998,300,0.0221841,0.000125566,0.00645248,0.000110634
4627613945546221,600,229.998,300,0.0221033,0.000153918,0.00634988,0.000128486
4627617963547414,605,229.998,300,0.0220082,0.000133201,0.00632081,0.00011197
4627621981546650,610,229.998,300,0.0219392,0.000134791,0.00628188,0.000119646
4627625999548358,615,229.998,300,0.0218769,0.000129619,0.00620111,0.000107995
4627630017546598,620,229.998,300,0.021929,0.000115405,0.00615521,0.000103617
4627634035545102,625,229.998,300,0.022,0.000140062,0.00612382,0.000110254
4627638053546871,630,229.998,300,0.0220146,0.000129551,0.00611644,0.000106247
4627642071546923,635,229.998,300,0.0219086,0.000137804,0.00605274,0.000116152
4627646089546579,640,229.998,300,0.0217402,0.000149643,0.00599922,0.000124311
4627650107546787,645,229.998,300,0.0215746,0.000134291,0.00592834,0.000121856
4627654125546827,650,229.998,300,0.0215294,0.000135628,0.00590988,0.000114281
4627658143547659,655,229.998,300,0.0214415,0.000122994,0.00585185,0.0001112
4627662161546848,660,229.998,300,0.0213156,0.000129193,0.00585179,0.00011334
4627666179545796,665,229.998,300,0.0212693,0.000134231,0.00581956,0.000109768
4627670197547756,670,229.998,300,0.0212831,0.000177368,0.0057829,0.000143926
4627674215546788,675,229.998,300,0.0213647,0.000133025,0.00572859,0.000120455
4627678233547428,680,229.998,300,0.0214656,0.000141151,0.00569357,0.000108489
4627682251547865,685,229.998,300,0.0215297,0.000132357,0.00565256,0.000118075
4627686269546585,690,229.998,300,0.0215553,0.000156066,0.00559863,0.000131583
4627690287546085,695,229.998,300,0.0215306,0.000133984,0.00555958,0.000116256
4627694305546773,700,229.998,300,0.0214723,0.00013922,0.00551743,0.000116126
4627698323547857,705,229.998,300,0.0213833,0.000134105,0.00546517,0.000116866
4627702341545125,710,229.998,300,0.0212848,0.000122397,0.00544787,0.000112883
4627706359547746,715,229.998,300,0.0212689,0.000136316,0.00544347,0.000114841
4627710377546958,720,229.998,300,0.0212658,0.000138113,0.00545147,0.000121429
4627714395547430,725,229.998,300,0.0211805,0.000139211,0.00540624,0.000116166
4627718413548106,730,229.998,300,0.0210465,0.000126626,0.00535372,0.000112636
4627722431546262,735,229.998,300,0.0209572,0.000137547,0.00529688,0.000121216
4627726449548211,740,229.998,300,0.0207674,0.000129098,0.00523324,0.000103329
4627730467544951,745,229.998,300,0.0206251,0.000140818,0.00522147,0.000115376
4627734485545927,750,229.998,300,0.0204628,0.00015197,0.00516614,0.000125774
4627738503546531,755,229.998,300,0.0202201,0.000157205,0.00515081,0.000121838
4627742521547555,760,229.998,300,0.0203377,0.000150992,0.00512933,0.000101757
4627746539546576,765,229.998,300,0.0203205,0.000133969,0.0050824,9.69624e-5
