Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4113718361223508,-15,40,600,2578.08,1.47657,2499.88,1.05804
4113722279221767,-15,49.993,600,2580.66,1.301,2499.79,1.12615
4113726197223603,-15,59.9953,600,2583.5,1.08798,2499.65,0.803709
4113730115223446,-15,69.9977,600,2586.07,1.50904,2498.73,0.732634
4113734033222786,-15,80,600,2588.36,1.24814,2497.42,1.15646
4113737951223793,-15,89.993,600,2590.37,1.09381,2495.6,0.730211
4113741869223505,-15,99.9953,600,2592.24,1.87134,2493.81,0.823661
4113745787224092,-15,109.998,600,2593.25,1.82282,2491.88,1.30797
4113749705223096,-15,120,600,2593.87,1.43912,2489.18,0.96837
4113753623222747,-15,129.993,600,2594.07,2.09001,2486.38,0.943642
4113757541221367,-15,139.995,600,2593.98,2.22566,2483.76,0.848767
4113761459222902,-15,149.998,600,2593.52,1.60898,2481.48,0.874842
4113765377224270,-15,160,600,2592.49,1.08589,2479,0.947837
4113769295223465,-15,169.993,600,2592.17,1.27566,2477.59,0.856833
4113773213223885,-15,179.995,600,2590.65,1.30532,2475.43,0.968007
4113777131221340,-15,189.998,600,2588.41,0.83918,2473.35,0.930856
4113781049223440,-15,200,600,2586.36,1.41474,2472.11,1.25939
4113784967223151,-15,209.993,600,2583.86,1.06917,2471.03,0.725686
4113788885222287,-15,219.995,600,2581.15,0.912487,2470.3,0.593032
4113792803224230,-15,229.998,600,2578.3,0.96556,2469.95,0.759627
4113796721224386,-15,240,600,2575.4,0.87329,2470.03,0.617957
4113800639223233,-15,249.993,600,2572.67,0.793641,2470.83,0.743767
4113804557223677,-15,259.995,600,2570.78,1.17874,2473,1.41821
4113808475221204,-15,269.998,600,2568.89,1.40665,2474.84,0.931335
4113812393222224,-15,280,600,2567.39,1.79967,2476.9,1.46695
4113816313224364,-15,289.993,600,2566.05,1.57957,2479.09,0.951563
4113820231221999,-15,299.995,600,2564.85,1.60918,2481.23,0.880327
4113824149223043,-15,309.998,600,2564.38,1.86135,2483.62,0.566995
4113828067223246,-15,320,600,2564.82,1.86388,2485.76,0.760981
4113831985222058,-15,329.993,600,2565.04,2.0027,2488.36,0.903718
4113835903222873,-15,339.995,600,2565.61,1.98232,2490.76,0.913478
4113839821224493,-15,349.998,600,2566.85,1.41437,2493.19,0.797767
4113843739224600,-15,360,600,2568.49,1.58774,2495.24,1.00953
4113870923222252,65,0,600,2562.13,1.11255,2497.23,0.796337
4113874841223416,65,9.99298,600,2564.38,1.79766,2497.46,1.16147
4113878759221903,65,19.9953,600,2566.69,0.995615,2498.46,0.724574
4113882677221087,65,29.9977,600,2569.05,0.89466,2499.33,0.565413
4113886595224422,65,40,600,2571.67,0.812645,2499.98,0.64151
4113890513221818,65,49.993,600,2574.17,0.84415,2500.06,0.630476
4113894431222057,65,59.9953,600,2577.03,0.825347,2499.69,0.516696
4113898349222789,65,69.9977,600,2579.48,0.847369,2498.81,0.63073
4113902267222284,65,80,600,2581.89,0.860682,2497.62,0.748818
4113906187222229,65,89.993,600,2583.82,0.840244,2495.81,0.595866
4113910105224352,65,99.9953,600,2585.54,1.11219,2493.98,0.961784
4113914025223397,65,109.998,600,2586.53,0.884622,2491.9,0.775885
4113917943221548,65,120,600,2587.23,1.05218,2489.16,0.75187
4113921861224176,65,129.993,600,2587.4,1.16527,2486.33,0.82704
4113925779223359,65,139.995,600,2587.4,1.17286,2484.27,0.906405
4113929699221803,65,149.998,600,2587.05,0.902993,2481.81,0.785367
4113933617221575,65,160,600,2586.6,0.834459,2479.88,0.746239
4113937535222822,65,169.993,600,2585.57,0.867023,2477.71,0.950276
4113941453222342,65,179.995,600,2583.93,0.710442,2475.47,0.649102
4113945371223781,65,189.998,600,2581.99,0.646004,2473.8,0.611081
4113949291221554,65,200,600,2579.74,0.950051,2472.26,0.8537
4113953209221289,65,209.993,600,2577.22,0.760034,2470.99,0.689103
4113957127224253,65,219.995,600,2574.44,0.638375,2470.14,0.628629
4113961045223340,65,229.998,600,2571.58,0.643166,2469.84,0.497998
4113964963224360,65,240,600,2568.75,0.623785,2470.25,0.815245
4113968881223771,65,249.993,600,2566.24,0.671173,2471.39,1.08446
4113972799224527,65,259.995,600,2564.36,0.974672,2473.36,0.976484
4113976717222474,65,269.998,600,2562.49,1.11065,2475.1,1.44831
4113980635224106,65,280,600,2560.7,0.862762,2476.82,0.767726
4113984553221669,65,289.993,600,2559.28,0.943385,2478.9,0.924622
4113988471222460,65,299.995,600,2558.64,0.978467,2481.27,0.626041
4113992389222760,65,309.998,600,2558.06,1.1464,2483.49,0.596514
4113996307222567,65,320,600,2557.93,1.1474,2485.88,0.619664
4114000227224192,65,329.993,600,2558.53,1.28023,2488.73,0.861772
4114004145222415,65,339.995,600,2559.22,0.935964,2491.01,0.675999
4114008063221935,65,349.998,600,2560.41,1.2162,2493.3,0.880762
4114011981223806,65,360,600,2562.03,0.892492,2495.18,0.641131
4114039161223981,145,0,600,2559.43,0.831999,2501.9,0.626742
4114043079221544,145,9.99298,600,2561.55,1.15354,2502.24,0.876696
4114046997222084,145,19.9953,600,2563.67,0.830709,2503.06,0.774093
4114050915222215,145,29.9977,600,2566.12,0.554153,2503.85,0.489682
4114054833223187,145,40,600,2568.63,0.501862,2504.49,0.511011
4114058751223258,145,49.993,600,2571.38,0.558989,2504.74,0.651874
4114062669224770,145,59.9953,600,2574.14,0.601965,2504.36,0.548197
4114066587221805,145,69.9977,600,2576.68,0.596147,2503.27,0.511729
4114070505222069,145,80,600,2579.07,0.589611,2502.14,0.546544
4114074423223136,145,89.993,600,2581.03,0.519574,2500.3,0.494893
4114078341223819,145,99.9953,600,2582.43,0.823189,2498.62,0.665081
4114082259223543,145,109.998,600,2583.68,0.636274,2496.5,0.569954
4114086177222198,145,120,600,2584.35,0.549822,2493.88,0.536408
4114090095223518,145,129.993,600,2584.73,0.690859,2491.8,0.749608
4114094013223841,145,139.995,600,2584.6,0.467075,2489.07,0.596365
4114097931223925,145,149.998,600,2584.26,0.547467,2486.67,0.696792
4114101849224092,145,160,600,2583.68,0.620135,2484.52,0.838094
4114105767223960,145,169.993,600,2582.75,0.723231,2482.47,0.955687
4114109687223652,145,179.995,600,2581.07,0.729412,2480.31,0.67891
4114113605223472,145,189.998,600,2579.07,0.551801,2478.48,0.648895
4114117523223459,145,200,600,2576.88,0.830685,2476.85,0.845094
4114121441222859,145,209.993,600,2574.24,0.706658,2475.53,0.508928
4114125359221334,145,219.995,600,2571.49,0.659926,2474.79,0.628974
4114129277222186,145,229.998,600,2568.71,0.632323,2474.42,0.510008
4114133195223577,145,240,600,2565.89,0.608775,2474.92,0.843445
4114137113224117,145,249.993,600,2563.41,0.599974,2475.98,0.81427
4114141031221944,145,259.995,600,2561.51,0.637738,2478,0.711543
4114144949221428,145,269.998,600,2559.57,0.661392,2479.69,0.85384
4114148867223659,145,280,600,2557.79,0.656266,2481.44,0.687286
4114152785221655,145,289.993,600,2556.39,0.697824,2483.5,0.822839
4114156703223790,145,299.995,600,2555.96,0.793383,2485.87,0.969374
4114160621223969,145,309.998,600,2555.22,0.693067,2487.99,0.452164
4114164539223009,145,320,600,2555.3,0.818033,2490.69,0.754158
4114168457223356,145,329.993,600,2555.89,0.756851,2493.39,0.874965
4114172375222072,145,339.995,600,2556.51,0.688228,2495.63,0.638181
4114176293224411,145,349.998,600,2557.78,0.792596,2497.94,0.680197
4114180211224531,145,360,600,2559.37,0.818766,2499.8,0.707018
4114207393221386,225,0,600,2557.33,0.683289,2505.73,0.604967
4114211311221998,225,9.99298,600,2559.73,0.69283,2507,0.689099
4114215229223569,225,19.9953,600,2562.08,0.739154,2507.9,0.856354
4114219147223401,225,29.9977,600,2564.51,0.587509,2508.31,0.4617
4114223065224144,225,40,600,2566.91,0.589992,2508.25,0.535347
4114226983223340,225,49.993,600,2569.46,0.525168,2508.3,0.606789
4114230901223735,225,59.9953,600,2572.14,0.575158,2507.87,0.50401
4114234819222679,225,69.9977,600,2574.67,0.566528,2506.98,0.567651
4114238739222791,225,80,600,2576.95,0.641378,2505.73,0.63002
4114242657222526,225,89.993,600,2578.89,0.553665,2503.84,0.457466
4114246575221494,225,99.9953,600,2580.46,0.742877,2502.2,0.653955
4114250493224325,225,109.998,600,2581.57,0.659586,2500.42,0.448934
4114254411222165,225,120,600,2582.28,0.567913,2497.86,0.598009
4114258329222908,225,129.993,600,2582.77,0.532214,2495.34,0.760778
4114262247222428,225,139.995,600,2582.85,0.784425,2493.31,1.25448
4114266165222295,225,149.998,600,2582.6,0.640534,2490.87,1.03829
4114270083221131,225,160,600,2581.98,0.697802,2488.52,0.908351
4114274001223782,225,169.993,600,2580.79,0.547374,2486.25,0.516093
4114277919221166,225,179.995,600,2579.2,0.657849,2484.2,0.598902
4114281839221170,225,189.998,600,2577.25,0.564104,2482.13,0.589461
4114285757224362,225,200,600,2574.89,0.649377,2480.4,0.471353
4114289675223917,225,209.993,600,2572.26,0.824104,2479,0.603592
4114293593221853,225,219.995,600,2569.62,0.705361,2478.35,0.785947
4114297511222776,225,229.998,600,2566.8,0.710946,2478.02,0.54292
4114301429223748,225,240,600,2563.95,0.726496,2478.37,0.708183
4114305347224455,225,249.993,600,2561.46,0.568001,2479.35,0.600119
4114309265224551,225,259.995,600,2559.46,0.764324,2481.22,0.865587
